x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.46269740,-0.20788298,0.24565466,0.50548227,-0.49916492,0.49567598,0.49962725,298.81197467,5.80329866,-0.86489925,5.80329866,291.66861437,2.57825207,-0.86489925,2.57825207,294.39075765,23.90009730,2.26427951,20.42089037,2.26427951,0.44244699,3.75125646,20.42089037,3.75125646,40.01214254
0.46267254,-0.20796834,0.24565363,0.50549756,-0.49913176,0.49565883,0.49966191,298.68115687,6.38943675,-0.95180901,6.38943675,290.83766813,2.82925995,-0.95180901,2.82925995,293.81693137,23.98515492,2.36437348,20.46369247,2.36437348,0.47101719,3.87656946,20.46369247,3.87656946,39.74907288
0.46264619,-0.20805576,0.24565253,0.50551396,-0.49909601,0.49564037,0.49969935,298.54800949,6.97663073,-1.03878804,6.97663073,290.00723482,3.07893155,-1.03878804,3.07893155,293.24058462,24.07127404,2.46592832,20.50688761,2.46592832,0.50098036,4.00296097,20.50688761,4.00296097,39.48513064
0.46261847,-0.20814429,0.24565136,0.50553139,-0.49905777,0.49562062,0.49973949,298.41249558,7.56487920,-1.12583432,7.56487920,289.17734536,3.32724246,-1.12583432,3.32724246,292.66167230,24.15844323,2.56893864,20.55046302,2.56893864,0.53236848,4.13039894,20.55046302,4.13039894,39.22043037
0.46258955,-0.20823297,0.24565011,0.50554981,-0.49901711,0.49559964,0.49978226,298.27457803,8.15418026,-1.21294578,8.15418026,288.34803145,3.57416826,-1.21294578,3.57416826,292.08014892,24.24664979,2.67339755,20.59440508,2.67339755,0.56521290,4.25884963,20.59440508,4.25884963,38.95508987
0.46255957,-0.20832090,0.24564881,0.50556916,-0.49897413,0.49557749,0.49982757,298.13421957,8.74453150,-1.30012028,8.74453150,287.51932557,3.81968452,-1.30012028,3.81968452,291.49596871,24.33587966,2.77929660,20.63869930,2.77929660,0.59954426,4.38827761,20.63869930,4.38827761,38.68923001
0.46252867,-0.20840718,0.24564744,0.50558939,-0.49892889,0.49555419,0.49987536,297.99138279,9.33593002,-1.38735557,9.33593002,286.69126104,4.06376681,-1.38735557,4.06376681,290.90908557,24.42611738,2.88662570,20.68333033,2.88662570,0.63539239,4.51864573,20.68333033,4.51864573,38.42297468
0.46249698,-0.20849091,0.24564601,0.50561045,-0.49888148,0.49552980,0.49992555,297.84603018,9.92837237,-1.47464938,9.92837237,285.86387201,4.30639074,-1.47464938,4.30639074,290.31945318,24.51734609,2.99537311,20.72828189,2.99537311,0.67278616,4.64991518,20.72828189,4.64991518,38.15645064
0.46246465,-0.20857124,0.24564452,0.50563229,-0.49883197,0.49550436,0.49997808,297.69812410,10.52185455,-1.56199932,10.52185455,285.03719351,4.54753194,-1.56199932,4.54753194,289.72702503,24.60954746,3.10552531,20.77353678,3.10552531,0.71175346,4.78204540,20.77353678,4.78204540,37.88978744
0.46243180,-0.20864731,0.24564298,0.50565486,-0.49878043,0.49547792,0.50003287,297.54762684,11.11637197,-1.64940294,11.11637197,284.21126143,4.78716610,-1.64940294,4.78716610,289.13175442,24.70270165,3.21706701,20.81907689,3.21706701,0.75232100,4.91499415,20.81907689,4.91499415,37.62311725
0.46239855,-0.20871830,0.24564139,0.50567812,-0.49872694,0.49545050,0.50008987,297.39450063,11.71191945,-1.73685773,11.71191945,283.38611259,5.02526899,-1.73685773,5.02526899,288.53359459,24.79678729,3.32998105,20.86488311,3.32998105,0.79451427,5.04871749,20.86488311,5.04871749,37.35657470
0.46236502,-0.20878338,0.24563974,0.50570203,-0.49867156,0.49542216,0.50014899,297.23870765,12.30849118,-1.82436107,12.30849118,282.56178476,5.26181647,-1.82436107,5.26181647,287.93249869,24.89178144,3.44424837,20.91093538,3.44424837,0.83835740,5.18316978,20.91093538,5.18316978,37.09029679
0.46233131,-0.20884175,0.24563805,0.50572653,-0.49861435,0.49539294,0.50021020,297.08021007,12.90608074,-1.91191032,12.90608074,281.73831663,5.49678452,-1.91191032,5.49678452,287.32841989,24.98765958,3.55984791,20.95721267,3.55984791,0.88387303,5.31830369,20.95721267,5.31830369,36.82442265
0.46229754,-0.20889263,0.24563631,0.50575159,-0.49855539,0.49536286,0.50027341,296.91897004,13.50468101,-1.99950271,13.50468101,280.91574793,5.73014923,-1.99950271,5.73014923,286.72131140,25.08439551,3.67675662,21.00369292,3.67675662,0.93108224,5.45407024,21.00369292,5.45407024,36.55909343
0.46226379,-0.20893523,0.24563452,0.50577717,-0.49849473,0.49533197,0.50033858,296.75494973,14.10428420,-2.08713544,14.10428420,280.09411934,5.96188685,-2.08713544,5.96188685,286.11112655,25.18196140,3.79494934,21.05035307,3.79494934,0.98000436,5.59041877,21.05035307,5.59041877,36.29445208
0.46223014,-0.20896879,0.24563269,0.50580322,-0.49843243,0.49530031,0.50040565,296.58811138,14.70488183,-2.17480563,14.70488183,279.27347262,6.19197380,-2.17480563,6.19197380,285.49781885,25.28032769,3.91439880,21.09716904,3.91439880,1.03065691,5.72729701,21.09716904,5.72729701,36.03064317
0.46219667,-0.20899258,0.24563082,0.50582972,-0.49836855,0.49526791,0.50047456,296.41841725,15.30646466,-2.26251030,15.30646466,278.45385057,6.42038668,-2.26251030,6.42038668,284.88134204,25.37946312,4.03507552,21.14411569,4.03507552,1.08305547,5.86465105,21.14411569,5.86465105,35.76781267
0.46216345,-0.20900584,0.24562891,0.50585661,-0.49830316,0.49523480,0.50054526,296.24582973,15.90902272,-2.35024645,15.90902272,277.63529709,6.64710232,-2.35024645,6.64710232,284.26165018,25.47933467,4.15694780,21.19116686,4.15694780,1.13721353,6.00242542,21.19116686,6.00242542,35.50610778
0.46213051,-0.20900786,0.24562696,0.50588386,-0.49823629,0.49520102,0.50061769,296.07031130,16.51254527,-2.43801097,16.51254527,276.81785718,6.87209775,-2.43801097,6.87209775,283.63869768,25.57990753,4.27998166,21.23829532,4.27998166,1.19314239,6.14056308,21.23829532,6.14056308,35.24567667
0.46209792,-0.20899793,0.24562497,0.50591144,-0.49816801,0.49516660,0.50069181,295.89182456,17.11702076,-2.52580072,17.11702076,276.00157698,7.09535028,-2.52580072,7.09535028,283.01243940,25.68114511,4.40414078,21.28547278,4.40414078,1.25085104,6.27900546,21.28547278,6.27900546,34.98666829
0.46206568,-0.20897535,0.24562295,0.50593932,-0.49809836,0.49513158,0.50076756,295.71033229,17.72243683,-2.61361247,17.72243683,275.18650381,7.31683747,-2.61361247,7.31683747,282.38283073,25.78300898,4.52938650,21.33266989,4.52938650,1.31034604,6.41769252,21.33266989,6.41769252,34.72923211
0.46203383,-0.20893942,0.24562090,0.50596746,-0.49802740,0.49509598,0.50084489,295.52579743,18.32878026,-2.70144294,18.32878026,274.37268617,7.53653720,-2.70144294,7.53653720,281.74982764,25.88545887,4.65567771,21.37985623,4.65567771,1.37163137,6.55656276,21.37985623,6.55656276,34.47351790
0.46200237,-0.20888949,0.24561881,0.50599582,-0.49795518,0.49505984,0.50092377,295.33818316,18.93603698,-2.78928879,18.93603698,273.56017377,7.75442763,-2.78928879,7.75442763,281.11338676,25.98845269,4.78297089,21.42700029,4.78297089,1.43470836,6.69555326,21.42700029,6.69555326,34.21967548
0.46197128,-0.20882488,0.24561670,0.50602439,-0.49788173,0.49502319,0.50100413,295.14745284,19.54419202,-2.87714663,19.54419202,272.74901757,7.97048729,-2.87714663,7.97048729,280.47346548,26.09194644,4.91122001,21.47406949,4.91122001,1.49957554,6.83459978,21.47406949,6.83459978,33.96785446
0.46194055,-0.20874495,0.24561455,0.50605312,-0.49780712,0.49498605,0.50108594,294.95357012,20.15322951,-2.96501299,20.15322951,271.93926980,8.18469506,-2.96501299,8.18469506,279.83002201,26.19589426,5.04037654,21.52103020,5.04037654,1.56622854,6.97363673,21.52103020,6.97363673,33.71820401
0.46191014,-0.20864907,0.24561239,0.50608199,-0.49773137,0.49494846,0.50116916,294.75649892,20.76313264,-3.05288439,20.76313264,271.13098399,8.39703020,-3.05288439,8.39703020,279.18301547,26.30024840,5.17038943,21.56784768,5.17038943,1.63465997,7.11259728,21.56784768,7.11259728,33.47087258
0.46188001,-0.20853660,0.24561021,0.50611097,-0.49765453,0.49491044,0.50125374,294.55620346,21.37388362,-3.14075727,21.37388362,270.32421497,8.60747239,-3.14075727,8.60747239,278.53240598,26.40495923,5.30120505,21.61448615,5.30120505,1.70485932,7.25141341,21.61448615,7.25141341,33.22600765
0.46185009,-0.20840696,0.24560800,0.50614003,-0.49757665,0.49487202,0.50133963,294.35264828,21.98546371,-3.22862803,21.98546371,269.51901895,8.81600171,-3.22862803,8.81600171,277.87815474,26.50997521,5.43276718,21.66090876,5.43276718,1.77681285,7.39001592,21.66090876,7.39001592,32.98375547
0.46182032,-0.20825953,0.24560579,0.50616915,-0.49749777,0.49483322,0.50142681,294.14579830,22.59785312,-3.31649304,22.59785312,268.71545345,9.02259873,-3.31649304,9.02259873,277.22022411,26.61524290,5.56501702,21.70707761,5.56501702,1.85050350,7.52833456,21.70707761,7.52833456,32.74426077
0.46179060,-0.20809374,0.24560357,0.50619830,-0.49741791,0.49479408,0.50151523,293.93561879,23.21103106,-3.40434862,23.21103106,267.91357745,9.22724446,-3.40434862,9.22724446,276.55857772,26.72070701,5.69789317,21.75295373,5.69789317,1.92591079,7.66629806,21.75295373,7.66629806,32.50766656
0.46176085,-0.20790904,0.24560135,0.50622746,-0.49733713,0.49475461,0.50160484,293.72207543,23.82497567,-3.49219107,23.82497567,267.11345129,9.42992042,-3.49219107,9.42992042,275.89318053,26.82631032,5.83133160,21.79849717,5.83133160,2.00301072,7.80383418,21.79849717,7.80383418,32.27411378
0.46173095,-0.20770486,0.24559913,0.50625659,-0.49725545,0.49471485,0.50169562,293.50513432,24.43966403,-3.58001664,24.43966403,266.31513678,9.63060865,-3.58001664,9.63060865,275.22399896,26.93199378,5.96526567,21.84366690,5.96526567,2.08177572,7.94086981,21.84366690,7.94086981,32.04374111
0.46170079,-0.20748068,0.24559692,0.50628569,-0.49717291,0.49467481,0.50178753,293.28476202,25.05507208,-3.66782158,25.05507208,265.51869718,9.82929173,-3.66782158,9.82929173,274.55100094,27.03769645,6.09962614,21.88842093,6.09962614,2.16217454,8.07733104,21.88842093,8.07733104,31.81668467
0.46167022,-0.20723598,0.24559472,0.50631473,-0.49708955,0.49463452,0.50188053,293.06092556,25.67117467,-3.75560210,25.67117467,264.72419722,10.02595280,-3.75560210,10.02595280,273.87415602,27.14335558,6.23434115,21.93271627,6.23434115,2.24417218,8.21314322,21.93271627,8.21314322,31.59307778
0.46163912,-0.20697027,0.24559255,0.50634368,-0.49700540,0.49459400,0.50197459,292.83359245,26.28794549,-3.84335439,26.28794549,263.93170314,10.22057559,-3.84335439,10.22057559,273.19343548,27.24890659,6.36933627,21.97650895,6.36933627,2.32772987,8.34823104,21.97650895,8.34823104,31.37305070
0.46160733,-0.20668306,0.24559041,0.50637253,-0.49692049,0.49455327,0.50206967,292.60273074,26.90535704,-3.93107464,26.90535704,263.14128270,10.41314444,-3.93107464,10.41314444,272.50881238,27.35428310,6.50453450,22.01975409,6.50453450,2.41280496,8.48251860,22.01975409,8.48251860,31.15673041
0.46157470,-0.20637391,0.24558831,0.50640125,-0.49683485,0.49451236,0.50216574,292.36830902,27.52338065,-4.01875902,27.52338065,262.35300518,10.60364430,-4.01875902,10.60364430,271.82026170,27.45941698,6.63985627,22.06240585,6.63985627,2.49935092,8.61592952,22.06240585,8.61592952,30.94424031
0.46154105,-0.20604235,0.24558626,0.50642983,-0.49674851,0.49447129,0.50226277,292.13029643,28.14198639,-4.10640373,28.14198639,261.56694143,10.79206080,-4.10640373,10.79206080,271.12776041,27.56423837,6.77521954,22.10441752,6.77521954,2.58731728,8.74838700,22.10441752,8.74838700,30.73570006
0.46150622,-0.20568799,0.24558427,0.50645824,-0.49666150,0.49443007,0.50236073,291.88866269,28.76114314,-4.19400492,28.76114314,260.78316385,10.97838021,-4.19400492,10.97838021,270.43128755,27.66867569,6.91053975,22.14574151,6.91053975,2.67664961,8.87981390,22.14574151,8.87981390,30.53122531
0.46147004,-0.20531041,0.24558235,0.50648648,-0.49657386,0.49438873,0.50245959,291.64337815,29.38081847,-4.28155879,29.38081847,260.00174644,11.16258950,-4.28155879,11.16258950,269.73082434,27.77265574,7.04572993,22.18632940,7.04572993,2.76728949,9.01013284,22.18632940,9.01013284,30.33092749
0.46143230,-0.20490925,0.24558052,0.50651452,-0.49648560,0.49434728,0.50255931,291.39441375,30.00097868,-4.36906155,30.00097868,259.22276476,11.34467637,-4.36906155,11.34467637,269.02635428,27.87610368,7.18070072,22.22613196,7.18070072,2.85917452,9.13926627,22.22613196,9.13926627,30.13491361
0.46139284,-0.20448414,0.24557878,0.50654235,-0.49639675,0.49430575,0.50265986,291.14174110,30.62158875,-4.45650940,30.62158875,258.44629600,11.52462921,-4.45650940,11.52462921,268.31786318,27.97894311,7.31536041,22.26509920,7.31536041,2.95223831,9.26713657,22.26509920,9.26713657,29.94328608
0.46135146,-0.20403475,0.24557715,0.50656995,-0.49630734,0.49426415,0.50276123,290.88533247,31.24261235,-4.54389860,31.24261235,257.67241893,11.70243718,-4.54389860,11.70243718,267.60533936,28.08109613,7.44961503,22.30318037,7.44961503,3.04641052,9.39366613,22.30318037,9.39366613,29.75614251
0.46130797,-0.20356078,0.24557564,0.50659730,-0.49621740,0.49422251,0.50286338,290.62516080,31.86401177,-4.63122542,31.86401177,256.90121397,11.87809021,-4.63122542,11.87809021,266.88877360,28.18248336,7.58336841,22.34032405,7.58336841,3.14161684,9.51877744,22.34032405,9.51877744,29.57357554
0.46126219,-0.20306194,0.24557427,0.50662440,-0.49612695,0.49418083,0.50296628,290.36119971,32.48574792,-4.71848618,32.48574792,256.13276313,12.05157900,-4.71848618,12.05157900,266.16815935,28.28302403,7.71652222,22.37647815,7.71652222,3.23777904,9.64239319,22.37647815,9.64239319,29.39567270
0.46121391,-0.20253797,0.24557305,0.50665123,-0.49603601,0.49413914,0.50306990,290.09342357,33.10778033,-4.80567723,33.10778033,255.36715005,12.22289504,-4.80567723,12.22289504,265.44349273,28.38263602,7.84897608,22.41158996,7.84897608,3.33481506,9.76443634,22.41158996,9.76443634,29.22251624
0.46116296,-0.20198864,0.24557200,0.50667777,-0.49594460,0.49409745,0.50317423,289.82180745,33.73006709,-4.89279497,33.73006709,254.60445998,12.39203066,-4.89279497,12.39203066,264.71477263,28.48123594,7.98062764,22.44560621,7.98062764,3.43263900,9.88483020,22.44560621,9.88483020,29.05418304
0.46110914,-0.20141373,0.24557113,0.50670401,-0.49585275,0.49405578,0.50327923,289.54632717,34.35256488,-4.97983586,34.35256488,253.84477981,12.55897900,-4.97983586,12.55897900,263.98200083,28.57873920,8.11137266,22.47847310,8.11137266,3.53116126,10.00349858,22.47847310,10.00349858,28.89074447
0.46105228,-0.20081306,0.24557047,0.50672995,-0.49576048,0.49401414,0.50338488,289.26695929,34.97522889,-5.06679643,34.97522889,253.08819802,12.72373403,-5.06679643,12.72373403,263.24518202,28.67506006,8.24110511,22.51013635,8.24110511,3.63028854,10.12036577,22.51013635,10.12036577,28.73226630
0.46099219,-0.20018648,0.24557003,0.50675557,-0.49566780,0.49397255,0.50349116,288.98368115,35.59801284,-5.15367326,35.59801284,252.33480471,12.88629059,-5.15367326,12.88629059,262.50432390,28.77011174,8.36971726,22.54054125,8.36971726,3.72992402,10.23535675,22.54054125,10.23535675,28.57880865
0.46092872,-0.19953384,0.24556982,0.50678085,-0.49557475,0.49393102,0.50359804,288.69647086,36.22086894,-5.24046302,36.22086894,251.58469157,13.04664439,-5.24046302,13.04664439,261.75943725,28.86380645,8.49709980,22.56963272,8.49709980,3.82996741,10.34839718,22.56963272,10.34839718,28.43042586
0.46086168,-0.19885505,0.24556987,0.50680579,-0.49548133,0.49388957,0.50370550,288.40530730,36.84374788,-5.32716245,36.84374788,250.83795186,13.20479200,-5.32716245,13.20479200,261.01053599,28.95605552,8.62314197,22.59735534,8.62314197,3.93031509,10.45941352,22.59735534,10.45941352,28.28716652
0.46079092,-0.19815002,0.24557019,0.50683039,-0.49538757,0.49384822,0.50381351,288.11017016,37.46659884,-5.41376837,37.46659884,250.09468041,13.36073090,-5.41376837,13.36073090,260.25763725,29.04676946,8.74773161,22.62365344,8.74773161,4.03086023,10.56833314,22.62365344,10.56833314,28.14907341
0.46071629,-0.19741871,0.24557080,0.50685462,-0.49529349,0.49380697,0.50392205,287.81103994,38.08936939,-5.50027771,38.08936939,249.35497361,13.51445943,-5.50027771,13.51445943,259.50076143,29.13585805,8.87075536,22.64847111,8.87075536,4.13149294,10.67508436,22.64847111,10.67508436,28.01618348
0.46063765,-0.19666107,0.24557172,0.50687848,-0.49519910,0.49376583,0.50403111,287.50789790,38.71200556,-5.58668748,38.71200556,248.61892935,13.66597687,-5.58668748,13.66597687,258.73993226,29.22323043,8.99209874,22.67175231,8.99209874,4.23210040,10.77959655,22.67175231,10.77959655,27.88852787
0.46055487,-0.19587711,0.24557297,0.50690197,-0.49510441,0.49372483,0.50414066,287.20072616,39.33445177,-5.67299481,39.33445177,247.88664704,13.81528339,-5.67299481,13.81528339,257.97517684,29.30879518,9.11164631,22.69344087,9.11164631,4.33256705,10.88180021,22.69344087,10.88180021,27.76613196
0.46046782,-0.19506685,0.24557457,0.50692507,-0.49500946,0.49368398,0.50425067,286.88950762,39.95665085,-5.75919694,39.95665085,247.15822754,13.96238006,-5.75919694,13.96238006,257.20652568,29.39246045,9.22928177,22.71348061,9.22928177,4.43277477,10.98162707,22.71348061,10.98162707,27.64901535
0.46037639,-0.19423034,0.24557652,0.50694778,-0.49491425,0.49364328,0.50436113,286.57422602,40.57854397,-5.84529121,40.57854397,246.43377315,14.10726889,-5.84529121,14.10726889,256.43401278,29.47413400,9.34488814,22.73181534,9.34488814,4.53260302,11.07901010,22.73181534,11.07901010,27.53719201
0.46028047,-0.19336764,0.24557886,0.50697009,-0.49481879,0.49360274,0.50447202,286.25486588,41.20007067,-5.93127510,41.20007067,245.71338759,14.24995281,-5.93127510,14.24995281,255.65767565,29.55372338,9.45834787,22.74838898,9.45834787,4.63192909,11.17388367,22.74838898,11.17388367,27.43067027
0.46017998,-0.19247887,0.24558159,0.50699200,-0.49472311,0.49356239,0.50458332,285.93141258,41.82116884,-6.01714622,41.82116884,244.99717591,14.39043564,-6.01714622,14.39043564,254.87755534,29.63113592,9.56954302,22.76314558,9.56954302,4.73062827,11.26618356,22.76314558,11.26618356,27.32945300
0.46007483,-0.19156412,0.24558474,0.50701350,-0.49462721,0.49352222,0.50469500,285.60385228,42.44177468,-6.10290231,42.44177468,244.28524450,14.52872216,-6.10290231,14.52872216,254.09369645,29.70627895,9.67835539,22.77602940,9.67835539,4.82857407,11.35584706,22.77602940,11.35584706,27.23353765
0.45996495,-0.19062355,0.24558831,0.50703458,-0.49453112,0.49348226,0.50480706,285.27217196,43.06182270,-6.18854124,43.06182270,243.57770102,14.66481805,-6.18854124,14.66481805,253.30614722,29.77905981,9.78466667,22.78698498,9.78466667,4.92563845,11.44281301,22.78698498,11.44281301,27.14291644
0.45985028,-0.18965732,0.24559233,0.50705524,-0.49443484,0.49344251,0.50491946,284.93635942,43.68124571,-6.27406103,43.68124571,242.87465434,14.79872991,-6.27406103,14.79872991,252.51495948,29.84938600,9.88835864,22.79595720,9.88835864,5.02169206,11.52702191,22.79595720,11.52702191,27.05757648
0.45973077,-0.18866561,0.24559680,0.50707548,-0.49433839,0.49340298,0.50503219,284.59640324,44.29997481,-6.35945987,44.29997481,242.17621452,14.93046525,-6.35945987,14.93046525,251.72018872,29.91716530,9.98931326,22.80289136,9.98931326,5.11660446,11.60841594,22.80289136,11.60841594,26.97749993
0.45960638,-0.18764862,0.24560174,0.50709529,-0.49424178,0.49336368,0.50514524,284.25229282,44.91793935,-6.44473609,44.91793935,241.48249269,15.06003249,-6.44473609,15.06003249,250.92189406,29.98230582,10.08741292,22.80773320,10.08741292,5.21024438,11.68693905,22.80773320,11.68693905,26.90266419
0.45947709,-0.18660659,0.24560716,0.50711466,-0.49414503,0.49332461,0.50525858,283.90401831,45.53506697,-6.52988818,45.53506697,240.79360107,15.18744095,-6.52988818,15.18744095,250.12013830,30.04471617,10.18254050,22.81042903,10.18254050,5.30247998,11.76253700,22.81042903,11.76253700,26.83304208
0.45934288,-0.18553975,0.24561307,0.50713360,-0.49404814,0.49328580,0.50537220,283.55157068,46.15128351,-6.61491480,46.15128351,240.10965282,15.31270084,-6.61491480,15.31270084,249.31498785,30.10430553,10.27457966,22.81092578,10.27457966,5.39317910,11.83515742,22.81092578,11.83515742,26.76860206
0.45920374,-0.18444835,0.24561947,0.50715211,-0.49395113,0.49324725,0.50548607,283.19494163,46.76651310,-6.69981479,46.76651310,239.43076203,15.43582326,-6.69981479,15.43582326,248.50651283,30.16098377,10.36341490,22.80917102,10.36341490,5.48220953,11.90474987,22.80917102,11.90474987,26.70930845
0.45905967,-0.18333268,0.24562638,0.50717017,-0.49385401,0.49320896,0.50560020,282.83412366,47.38067806,-6.78458715,47.38067806,238.75704362,15.55682017,-6.78458715,15.55682017,247.69478695,30.21466156,10.44893178,22.80511309,10.44893178,5.56943927,11.97126589,22.80511309,11.97126589,26.65512164
0.45891068,-0.18219303,0.24563380,0.50718778,-0.49375679,0.49317095,0.50571454,282.46910997,47.99369893,-6.86923106,47.99369893,238.08861325,15.67570440,-6.86923106,15.67570440,246.87988758,30.26525048,10.53101709,22.79870116,10.53101709,5.65473685,12.03465905,22.79870116,12.03465905,26.60599837
0.45875680,-0.18102969,0.24564173,0.50720496,-0.49365948,0.49313322,0.50582910,282.09989453,48.60549448,-6.95374591,48.60549448,237.42558726,15.79248963,-6.95374591,15.79248963,246.06189569,30.31266312,10.60955903,22.78988527,10.60955903,5.73797154,12.09488498,22.78988527,12.09488498,26.56189194
0.45859804,-0.17984299,0.24565018,0.50722168,-0.49356208,0.49309578,0.50594385,281.72647200,49.21598166,-7.03813125,49.21598166,236.76808257,15.90719035,-7.03813125,15.90719035,245.24089581,30.35681322,10.68444733,22.77861640,10.68444733,5.81901370,12.15190144,22.77861640,12.15190144,26.52275250
0.45843444,-0.17863325,0.24565914,0.50723796,-0.49346462,0.49305864,0.50605878,281.34883776,49.82507562,-7.12238683,49.82507562,236.11621658,16.01982189,-7.12238683,16.01982189,244.41697606,30.39761571,10.75557349,22.76484658,10.75557349,5.89773502,12.20566833,22.76484658,12.20566833,26.48852732
0.45826605,-0.17740080,0.24566862,0.50725379,-0.49336710,0.49302181,0.50617387,280.96698788,50.43268972,-7.20651259,50.43268972,235.47010710,16.13040035,-7.20651259,16.13040035,243.59022804,30.43498691,10.82283090,22.74852892,10.82283090,5.97400882,12.25614778,22.74852892,12.25614778,26.45916107
0.45809291,-0.17614600,0.24567860,0.50726917,-0.49326953,0.49298529,0.50628911,280.58091907,51.03873547,-7.29050869,51.03873547,234.82987221,16.23894264,-7.29050869,16.23894264,242.76074686,30.46884456,10.88611503,22.72961770,10.88611503,6.04771036,12.30330411,22.72961770,12.30330411,26.43459609
0.45791507,-0.17486919,0.24568910,0.50728411,-0.49317192,0.49294908,0.50640448,280.19062873,51.64312259,-7.37437546,51.64312259,234.19563018,16.34546639,-7.37437546,16.34546639,241.92863104,30.49910797,10.94532361,22.70806842,10.94532361,6.11871709,12.34710396,22.70806842,12.34710396,26.41477270
0.45773260,-0.17357074,0.24570009,0.50729859,-0.49307427,0.49291320,0.50651996,279.79611489,52.24575897,-7.45811346,52.24575897,233.56749935,16.44999001,-7.45811346,16.44999001,241.09398247,30.52569810,11.00035676,22.68383790,11.00035676,6.18690896,12.38751622,22.68383790,12.38751622,26.39962949
0.45754554,-0.17225101,0.24571158,0.50731263,-0.49297660,0.49287766,0.50663555,279.39737616,52.84655067,-7.54172344,52.84655067,232.94559801,16.55253258,-7.54172344,16.55253258,240.25690640,30.54853770,11.05111720,22.65688430,11.05111720,6.25216870,12.42451215,22.65688430,12.42451215,26.38910362
0.45735398,-0.17091037,0.24572354,0.50732622,-0.49287892,0.49284245,0.50675122,278.99441180,53.44540195,-7.62520636,53.44540195,232.33004430,16.65311390,-7.62520636,16.65311390,239.41751131,30.56755135,11.09751040,22.62716724,11.09751040,6.31438211,12.45806536,22.62716724,12.45806536,26.38313109
