x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.29931866,0.54983742,0.30007496,-0.00145719,-0.00038086,0.00013112,122.82586791,8.87512508,57.04708432,8.87512508,103.13634561,61.48383073,57.04708432,61.48383073,132.84281479,0.05167959,0.00082045,0.00254308,0.00082045,0.06563072,-0.00661171,0.00254308,-0.00661171,0.06642053
0.29930427,0.54983366,0.30007628,-0.00142062,-0.00037092,0.00013138,122.94870897,8.88408060,57.10410774,8.88408060,103.23891450,61.54521717,57.10410774,61.54521717,132.97552478,0.05169734,0.00083032,0.00251784,0.00083032,0.06610317,-0.00677846,0.00251784,-0.00677846,0.06628191
0.29929025,0.54983000,0.30007759,-0.00138379,-0.00036043,0.00013158,123.07167142,8.89304687,57.16118744,8.89304687,103.34157712,61.60666445,57.16118744,61.60666445,133.10837107,0.05171507,0.00084049,0.00249242,0.00084049,0.06657816,-0.00694112,0.00249242,-0.00694112,0.06613873
0.29927660,0.54982645,0.30007891,-0.00134672,-0.00034940,0.00013172,123.19475533,8.90202391,57.21832346,8.90202391,103.44433371,61.66817266,57.21832346,61.66817266,133.24135376,0.05173278,0.00085095,0.00246682,0.00085095,0.06705546,-0.00709953,0.00246682,-0.00709953,0.06599093
0.29926331,0.54982301,0.30008022,-0.00130945,-0.00033786,0.00013179,123.31796080,8.91101172,57.27551588,8.91101172,103.54718454,61.72974192,57.27551588,61.72974192,133.37447296,0.05175047,0.00086170,0.00244106,0.00086170,0.06753486,-0.00725349,0.00244106,-0.00725349,0.06583845
0.29925041,0.54981970,0.30008154,-0.00127201,-0.00032582,0.00013180,123.44128793,8.92001030,57.33276475,8.92001030,103.65012989,61.79137231,57.33276475,61.79137231,133.50772878,0.05176813,0.00087277,0.00241513,0.00087277,0.06801615,-0.00740284,0.00241513,-0.00740284,0.06568123
0.29923787,0.54981650,0.30008286,-0.00123443,-0.00031328,0.00013174,123.56473680,8.92901965,57.39007013,8.92901965,103.75317003,61.85306395,57.39007013,61.85306395,133.64112130,0.05178576,0.00088414,0.00238906,0.00088414,0.06849912,-0.00754740,0.00238906,-0.00754740,0.06551926
0.29922572,0.54981343,0.30008418,-0.00119676,-0.00030028,0.00013162,123.68830751,8.93803977,57.44743209,8.93803977,103.85630524,61.91481693,57.44743209,61.91481693,133.77465065,0.05180337,0.00089582,0.00236284,0.00089582,0.06898356,-0.00768702,0.00236284,-0.00768702,0.06535248
0.29921394,0.54981050,0.30008549,-0.00115902,-0.00028683,0.00013144,123.81200015,8.94707065,57.50485069,8.94707065,103.95953582,61.97663136,57.50485069,61.97663136,133.90831692,0.05182095,0.00090781,0.00233649,0.00090781,0.06946927,-0.00782153,0.00233649,-0.00782153,0.06518090
0.29920254,0.54980770,0.30008681,-0.00112124,-0.00027294,0.00013119,123.93581481,8.95611229,57.56232599,8.95611229,104.06286204,62.03850734,57.56232599,62.03850734,134.04212021,0.05183850,0.00092013,0.00231001,0.00092013,0.06995605,-0.00795077,0.00231001,-0.00795077,0.06500450
0.29919152,0.54980504,0.30008812,-0.00108345,-0.00025864,0.00013088,124.05975158,8.96516468,57.61985806,8.96516468,104.16628422,62.10044499,57.61985806,62.10044499,134.17606063,0.05185601,0.00093277,0.00228342,0.00093277,0.07044371,-0.00807461,0.00228342,-0.00807461,0.06482330
0.29918087,0.54980253,0.30008942,-0.00104569,-0.00024394,0.00013050,124.18381055,8.97422782,57.67744695,8.97422782,104.26980264,62.16244440,57.67744695,62.16244440,134.31013828,0.05187349,0.00094574,0.00225672,0.00094574,0.07093206,-0.00819289,0.00225672,-0.00819289,0.06463729
0.29917060,0.54980016,0.30009073,-0.00100798,-0.00022888,0.00013006,124.30799182,8.98330170,57.73509274,8.98330170,104.37341760,62.22450570,57.73509274,62.22450570,134.44435325,0.05189093,0.00095903,0.00222991,0.00095903,0.07142092,-0.00830547,0.00222991,-0.00830547,0.06444652
0.29916071,0.54979795,0.30009202,-0.00097036,-0.00021348,0.00012956,124.43229546,8.99238631,57.79279548,8.99238631,104.47712943,62.28662897,57.79279548,62.28662897,134.57870565,0.05190833,0.00097266,0.00220302,0.00097266,0.07191010,-0.00841223,0.00220302,-0.00841223,0.06425101
0.29915119,0.54979589,0.30009332,-0.00093285,-0.00019774,0.00012900,124.55672159,9.00148163,57.85055525,9.00148163,104.58093841,62.34881435,57.85055525,62.34881435,134.71319559,0.05192570,0.00098663,0.00217603,0.00098663,0.07239944,-0.00851302,0.00217603,-0.00851302,0.06405082
0.29914205,0.54979399,0.30009460,-0.00089547,-0.00018172,0.00012838,124.68127028,9.01058766,57.90837209,9.01058766,104.68484487,62.41106192,57.90837209,62.41106192,134.84782315,0.05194302,0.00100094,0.00214897,0.00100094,0.07288876,-0.00860773,0.00214897,-0.00860773,0.06384601
