x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.38270101,0.51697079,0.24516399,0.99998985,0.00168589,0.00318929,0.00269764,122.56752177,-66.61160277,42.78448242,-66.61160277,101.26368509,-45.29547278,42.78448242,-45.29547278,219.73668403,0.60164012,-1.00396936,3.51746351,-1.00396936,4.00543853,-7.65076656,3.51746351,-7.65076656,67.33175593
0.38241228,0.51878510,0.24516810,0.99998986,0.00167987,0.00320522,0.00268142,121.52046815,-66.47627726,43.10443255,-66.47627726,101.06767058,-45.48739263,43.10443255,-45.48739263,218.77929261,0.58614007,-0.95980994,3.47743380,-0.95980994,3.64463058,-7.47132794,3.47743380,-7.47132794,67.78808098
0.38212256,0.52059241,0.24517218,0.99998986,0.00167383,0.00322096,0.00266542,120.48799822,-66.33292520,43.42323084,-66.33292520,100.87197930,-45.68361137,43.42323084,-45.68361137,217.82117189,0.57099278,-0.91637682,3.43758714,-0.91637682,3.30121936,-7.27919639,3.43758714,-7.27919639,68.25043883
0.38183194,0.52239276,0.24517620,0.99998986,0.00166775,0.00323651,0.00264965,119.47016743,-66.18163966,43.74084350,-66.18163966,100.67644359,-45.88411184,43.74084350,-45.88411184,216.86244960,0.55617968,-0.87367021,3.39787867,-0.87367021,2.97560060,-7.07441337,3.39787867,-7.07441337,68.71865928
0.38154049,0.52418620,0.24518016,0.99998986,0.00166167,0.00325187,0.00263409,118.46702506,-66.02251867,44.05723759,-66.02251867,100.48089350,-46.08887396,44.05723759,-46.08887396,215.90325264,0.54168286,-0.83169104,3.35826273,-0.83169104,2.66814577,-6.85703596,3.35826273,-6.85703596,69.19256112
0.38124829,0.52597279,0.24518405,0.99998986,0.00165556,0.00326703,0.00261874,117.47861423,-65.85566520,44.37238104,-65.85566520,100.28515710,-46.29787472,44.37238104,-46.29787472,214.94370709,0.52748503,-0.79044104,3.31869282,-0.79044104,2.37920096,-6.62713716,3.31869282,-6.62713716,69.67195195
0.38095542,0.52775258,0.24518785,0.99998986,0.00164946,0.00328199,0.00260360,116.50497191,-65.68118707,44.68624265,-65.68118707,100.08906065,-46.51108824,44.68624265,-46.51108824,213.98393822,0.51356956,-0.74992280,3.27912165,-0.74992280,2.10908574,-6.38480628,3.27912165,-6.38480628,70.15662817
0.38066195,0.52952561,0.24519156,0.99998986,0.00164335,0.00329676,0.00258866,115.54612894,-65.49919692,44.99879209,-65.49919692,99.89242897,-46.72848569,44.99879209,-46.72848569,213.02407056,0.49992048,-0.71013976,3.23950114,-0.71013976,1.85809216,-6.13014916,3.23950114,-6.13014916,70.64637489
0.38036797,0.53129194,0.24519517,0.99998986,0.00163725,0.00331132,0.00257393,114.60211000,-65.30981205,45.30999992,-65.30981205,99.69508561,-46.95003535,45.30999992,-46.95003535,212.06422785,0.48652247,-0.67109629,3.19978249,-0.67109629,1.62648374,-5.86328852,3.19978249,-5.86328852,71.14096593
0.38007355,0.53305160,0.24519867,0.99998986,0.00163117,0.00332569,0.00255939,113.67293370,-65.11315444,45.61983756,-65.11315444,99.49685322,-47.17570262,45.61983756,-47.17570262,211.10453316,0.47336088,-0.63279769,3.15991615,-0.63279769,1.41449451,-5.58436411,3.15991615,-5.58436411,71.64016379
0.37977877,0.53480465,0.24520204,0.99998986,0.00162510,0.00333986,0.00254504,112.75861258,-64.90935054,45.92827735,-64.90935054,99.29755378,-47.40544999,45.92827735,-47.40544999,210.14510887,0.46042175,-0.59525021,3.11985186,-0.59525021,1.22232818,-5.29353294,3.11985186,-5.29353294,72.14371970
0.37948371,0.53655111,0.24520529,0.99998986,0.00161906,0.00335382,0.00253087,111.85915315,-64.69853128,46.23529249,-64.69853128,99.09700889,-47.63923715,46.23529249,-47.63923715,209.18607668,0.44769181,-0.55846110,3.07953869,-0.55846110,1.05015734,-4.99096944,3.07953869,-4.99096944,72.65137366
