x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.45002408,0.25616619,0.30010159,-0.04607095,0.13908070,-0.00344705,129.62281893,109.35043020,7.53065501,109.35043020,161.09791080,-17.76980317,7.53065501,-17.76980317,134.26206566,0.07557132,0.06504299,0.11556862,0.06504299,16.36906407,19.89306587,0.11556862,19.89306587,26.57507274
0.44956145,0.25755331,0.30006715,-0.04645355,0.13833925,-0.00344047,128.75862682,108.54367873,7.52670538,108.54367873,160.43028299,-17.79237591,7.52670538,-17.79237591,133.73927445,0.07357058,0.06524115,0.11610001,0.06524115,16.05673005,19.75333387,0.11610001,19.75333387,26.73291269
0.44909504,0.25893291,0.30003278,-0.04682777,0.13757702,-0.00343231,127.90190670,107.73666635,7.52440058,107.73666635,159.75569685,-17.81286171,7.52440058,-17.81286171,133.22230103,0.07170869,0.06531266,0.11643789,0.06531266,15.74757935,19.61268474,0.11643789,19.61268474,26.89275078
0.44862492,0.26030478,0.29999851,-0.04719349,0.13679503,-0.00342251,127.05278269,106.92962728,7.52374752,106.92962728,159.07436499,-17.83124133,7.52374752,-17.83124133,132.71118143,0.06997570,0.06526033,0.11658155,0.06526033,15.44167827,19.47119264,0.11658155,19.47119264,27.05461438
0.44815120,0.26166874,0.29996434,-0.04755062,0.13599438,-0.00341098,126.21137412,106.12279226,7.52475214,106.12279226,158.38650018,-17.84749756,7.52475214,-17.84749756,132.20594873,0.06836228,0.06508652,0.11652987,0.06508652,15.13909210,19.32893069,0.11652987,19.32893069,27.21852597
0.44767394,0.26302461,0.29993029,-0.04789908,0.13517621,-0.00339765,125.37779545,105.31638852,7.52741941,105.31638852,157.69231520,-17.86161516,7.52741941,-17.86161516,131.70663310,0.06685976,0.06479305,0.11628116,0.06479305,14.83988503,19.18597087,0.11628116,19.18597087,27.38450260
0.44719324,0.26437221,0.29989639,-0.04823879,0.13434175,-0.00338245,124.55215622,104.51063967,7.53175337,104.51063967,156.99202281,-17.87358090,7.53175337,-17.87358090,131.21326176,0.06546001,0.06438123,0.11583310,0.06438123,14.54411995,19.04238384,0.11583310,19.04238384,27.55255545
0.44670919,0.26571140,0.29986265,-0.04856970,0.13349225,-0.00336529,123.73456105,103.70576561,7.53775711,103.70576561,156.28583559,-17.88338348,7.53775711,-17.88338348,130.72585909,0.06415550,0.06385181,0.11518268,0.06385181,14.25185836,18.89823890,0.11518268,18.89823890,27.72268942
0.44622188,0.26704201,0.29982909,-0.04889177,0.13262904,-0.00334611,122.92510958,102.90198251,7.54543279,102.90198251,155.57396589,-17.89101357,7.54543279,-17.89101357,130.24444660,0.06293923,0.06320495,0.11432606,0.06320495,13.96316019,18.75360382,0.11432606,18.75360382,27.89490271
0.44573139,0.26836394,0.29979574,-0.04920496,0.13175346,-0.00332482,122.12389646,102.09950271,7.55478164,102.09950271,154.85662572,-17.89646375,7.55478164,-17.89646375,129.76904300,0.06180472,0.06244020,0.11325858,0.06244020,13.67808367,18.60854476,0.11325858,18.60854476,28.06918640
0.44523781,0.26967705,0.29976260,-0.04950924,0.13086688,-0.00330137,121.33101137,101.29853467,7.56580395,101.29853467,154.13402673,-17.89972851,7.56580395,-17.89972851,129.29966425,0.06074600,0.06155650,0.11197461,0.06155650,13.39668517,18.46312615,0.11197461,18.46312615,28.24552409
