x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.55000000,0.00000000,0.30000000,0.00010750,0.00070397,0.00009011,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,44.90146759,-60.55837751,6.12632818,-60.55837751,81.83632641,-7.56959536,6.12632818,-7.56959536,26.94159335
0.55000107,0.00000704,0.30000090,0.00021032,0.00141696,0.00017777,300.17923195,-0.04094976,-0.19718591,-0.04094976,300.32208949,0.02943029,-0.19718591,0.02943029,299.63771170,44.72691241,-60.15307276,6.16025550,-60.15307276,81.06564629,-7.51031261,6.16025550,-7.51031261,27.06742084
0.55000421,0.00002834,0.30000356,0.00040936,0.00285606,0.00034944,300.35481910,-0.08224529,-0.39676615,-0.08224529,300.64411791,0.06141277,-0.39676615,0.06141277,299.27597799,44.54936704,-59.74214570,6.19438660,-59.74214570,80.28717697,-7.44904796,6.19438660,-7.44904796,27.19529220
0.55000926,0.00006416,0.30000789,0.00059575,0.00432097,0.00051389,300.52664006,-0.12387669,-0.59874866,-0.12387669,300.96603772,0.09598657,-0.59874866,0.09598657,298.91480192,44.36880460,-59.32560559,6.22870613,-59.32560559,79.50106919,-7.38575095,6.22870613,-7.38575095,27.32521308
0.55001612,0.00011476,0.30001383,0.00077058,0.00581072,0.00067120,300.69457065,-0.16583337,-0.80314020,-0.16583337,301.28779959,0.13319084,-0.80314020,0.13319084,298.55418612,44.18519886,-58.90346544,6.26319797,-58.90346544,78.70748333,-7.32037082,6.26319797,-7.32037082,27.45718766
0.55002467,0.00018038,0.30002131,0.00093490,0.00732438,0.00082148,300.85848387,-0.20810402,-1.00994625,-0.20810402,301.60935239,0.17306481,-1.00994625,0.17306481,298.19413289,43.99852424,-58.47574211,6.29784521,-58.47574211,77.90658945,-7.25285659,6.29784521,-7.25285659,27.59121855
0.55003482,0.00026125,0.30003026,0.00108974,0.00886108,0.00096483,301.01824994,-0.25067656,-1.21917094,-0.25067656,301.93064319,0.21564770,-1.21917094,0.21564770,297.83464411,43.80875584,-58.04245644,6.33263011,-58.04245644,77.09856739,-7.18315713,6.33263011,-7.18315713,27.72730675
0.55004647,0.00035760,0.30004061,0.00123610,0.01041993,0.00110137,301.17373628,-0.29353814,-1.43081708,-0.29353814,302.25161719,0.26097873,-1.43081708,0.26097873,297.47572127,43.61586950,-57.60363326,6.36753409,-57.60363326,76.28360678,-7.11122122,6.36753409,-7.11122122,27.86545157
0.55005954,0.00046964,0.30005229,0.00137497,0.01200011,0.00123119,301.32480753,-0.33667515,-1.64488603,-0.33667515,302.57221781,0.30909707,-1.64488603,0.30909707,297.11736549,43.41984178,-57.15930157,6.40253774,-57.15930157,75.46190708,-7.03699766,6.40253774,-7.03699766,28.00565053
0.55007397,0.00059760,0.30006523,0.00150730,0.01360081,0.00135440,301.47132557,-0.38007314,-1.86137770,-0.38007314,302.89238660,0.36004187,-1.86137770,0.36004187,296.75957746,43.22065005,-56.70949453,6.43762080,-56.70949453,74.63367756,-6.96043530,6.43762080,-6.96043530,28.14789929
0.55008969,0.00074166,0.30007938,0.00163399,0.01522126,0.00147111,301.61314956,-0.42371686,-2.08029052,-0.42371686,303.21206325,0.41385217,-2.08029052,0.41385217,296.40235750,43.01827245,-56.25424958,6.47276215,-56.25424958,73.79913732,-6.88148315,6.47276215,-6.88148315,28.29219160
0.55010665,0.00090202,0.30009466,0.00175594,0.01686071,0.00158144,301.75013593,-0.46759019,-2.30162133,-0.46759019,303.53118565,0.47056691,-2.30162133,0.47056691,296.04570552,42.81268799,-55.79360853,6.50793980,-55.79360853,72.95851522,-6.80009050,6.50793980,-6.80009050,28.43851916
0.55012481,0.00107888,0.30011101,0.00187399,0.01851844,0.00168549,301.88213847,-0.51167619,-2.52536539,-0.51167619,303.84968983,0.53022489,-2.52536539,0.53022489,295.68962105,42.60387651,-55.32761757,6.54313088,-55.32761757,72.11204984,-6.71620695,6.54313088,-6.71620695,28.58687160
0.55014413,0.00127239,0.30012837,0.00198896,0.02019375,0.00178338,302.00900830,-0.55595700,-2.75151634,-0.55595700,304.16750997,0.59286475,-2.75151634,0.59286475,295.33410320,42.39181875,-54.85632738,6.57831164,-54.85632738,71.25998937,-6.62978257,6.57831164,-6.62978257,28.73723636
0.55016459,0.00148275,0.30014667,0.00210163,0.02188597,0.00187522,302.13059400,-0.60041390,-2.98006609,-0.60041390,304.48457847,0.65852495,-2.98006609,0.65852495,294.97915070,42.17649639,-54.37979315,6.61345746,-54.37979315,70.40259158,-6.54076794,6.61345746,-6.54076794,28.88959863
0.55018616,0.00171011,0.30016587,0.00221272,0.02359445,0.00196113,302.24674161,-0.64502723,-3.21100488,-0.64502723,304.80082590,0.72724371,-3.21100488,0.72724371,294.62476192,41.95789200,-53.89807465,6.64854280,-53.89807465,69.54012361,-6.44911433,6.64854280,-6.44911433,29.04394126
0.55020884,0.00195464,0.30018590,0.00232294,0.02531857,0.00204123,302.35729468,-0.68977643,-3.44432114,-0.68977643,305.11618105,0.79905902,-3.44432114,0.79905902,294.27093483,41.73598916,-53.41123628,6.68354125,-53.41123628,68.67286188,-6.35477374,6.68354125,-6.35477374,29.20024467
0.55023262,0.00221648,0.30020670,0.00243295,0.02705773,0.00211564,302.46209441,-0.73463998,-3.68000150,-0.73463998,305.43057095,0.87400857,-3.68000150,0.87400857,293.91766703,41.51077242,-52.91934708,6.71842551,-52.91934708,67.80109190,-6.25769903,6.71842551,-6.25769903,29.35848679
0.55025750,0.00249579,0.30022821,0.00254334,0.02881132,0.00218447,302.56097964,-0.77959542,-3.91803077,-0.77959542,305.74392089,0.95212977,-3.91803077,0.95212977,293.56495576,41.28222736,-52.42248075,6.75316736,-52.42248075,66.92510807,-6.15784406,6.75316736,-6.15784406,29.51864298
0.55028349,0.00279271,0.30025038,0.00265470,0.03057878,0.00224785,302.65378700,-0.82461931,-4.15839186,-0.82461931,306.05615447,1.03345965,-4.15839186,1.03345965,293.21279793,41.05034056,-51.92071573,6.78773773,-51.92071573,66.04521346,-6.05516381,6.78773773,-6.05516381,29.68068592
0.55031059,0.00310737,0.30027317,0.00276754,0.03235955,0.00230590,302.74035095,-0.86968724,-4.40106575,-0.86968724,306.36719360,1.11803491,-4.40106575,1.11803491,292.86119009,40.81509969,-51.41413515,6.82210664,-51.41413515,65.16171959,-5.94961444,6.82210664,-5.94961444,29.84458556
0.55033884,0.00343990,0.30029650,0.00288233,0.03415308,0.00235873,302.82050392,-0.91477381,-4.64603149,-0.91477381,306.67695859,1.20589180,-4.64603149,1.20589180,292.51012851,40.57649348,-50.90282686,6.85624322,-50.90282686,64.27494613,-5.84115351,6.85624322,-5.84115351,30.01030906
0.55036824,0.00379043,0.30032034,0.00299950,0.03595882,0.00240647,302.89407641,-0.95985260,-4.89326614,-0.95985260,306.98536813,1.29706617,-4.89326614,1.29706617,292.15960910,40.33451178,-50.38688346,6.89011574,-50.38688346,63.38522062,-5.72974003,6.89011574,-5.72974003,30.17782066
0.55039883,0.00415908,0.30034463,0.00311943,0.03777624,0.00244924,302.96089706,-1.00489619,-5.14274474,-1.00489619,307.29233941,1.39159338,-5.14274474,1.39159338,291.80962755,40.08914551,-49.86640223,6.92369161,-49.86640223,62.49287814,-5.61533462,6.92369161,-5.61533462,30.34708167
0.55043063,0.00454596,0.30036933,0.00324245,0.03960479,0.00248714,303.02079284,-1.04987614,-5.39444031,-1.04987614,307.59778813,1.48950829,-5.39444031,1.48950829,291.46017923,39.84038676,-49.34148515,6.95693738,-49.34148515,61.59826101,-5.49789964,6.95693738,-5.49789964,30.51805036
0.55046368,0.00495117,0.30039438,0.00336883,0.04144395,0.00252030,303.07358913,-1.09476297,-5.64832378,-1.09476297,307.90162856,1.59084521,-5.64832378,1.59084521,291.11125931,39.58822876,-48.81223889,6.98981874,-48.81223889,60.70171837,-5.37739934,6.98981874,-5.37739934,30.69068190
0.55049800,0.00537483,0.30041973,0.00349880,0.04329316,0.00254884,303.11910990,-1.13952617,-5.90436400,-1.13952617,308.20377362,1.69563789,-5.90436400,1.69563789,290.76286272,39.33266589,-48.27877473,7.02230058,-48.27877473,59.80360581,-5.25379995,7.02230058,-5.25379995,30.86492830
0.55053365,0.00581704,0.30044535,0.00363256,0.04515188,0.00257285,303.15717780,-1.18413420,-6.16252772,-1.18413420,308.50413494,1.80391946,-6.16252772,1.80391946,290.41498420,39.07369371,-47.74120855,7.05434696,-47.74120855,58.90428497,-5.12706987,7.05434696,-5.12706987,31.04073836
0.55057066,0.00627787,0.30047119,0.00377021,0.04701955,0.00259245,303.18761438,-1.22855444,-6.42277954,-1.22855444,308.80262293,1.91572243,-6.42277954,1.91572243,290.06761833,38.81130899,-47.19966076,7.08592114,-47.19966076,58.00412310,-4.99717977,7.08592114,-4.99717977,31.21805757
0.55060906,0.00675743,0.30049720,0.00391185,0.04889559,0.00260774,303.21024022,-1.27275326,-6.68508195,-1.27275326,309.09914688,2.03107860,-6.68508195,2.03107860,289.72075957,38.54550968,-46.65425625,7.11698562,-46.65425625,57.10349258,-4.86410273,7.11698562,-4.86410273,31.39682812
0.55064889,0.00725578,0.30052334,0.00405750,0.05077941,0.00261883,303.22487511,-1.31669594,-6.94939526,-1.31669594,309.39361498,2.15001907,-6.94939526,2.15001907,289.37440225,38.27629495,-46.10512434,7.14750212,-46.10512434,56.20277049,-4.72781440,7.14750212,-4.72781440,31.57698877
0.55069021,0.00777302,0.30054958,0.00420714,0.05267040,0.00262580,303.23133823,-1.36034673,-7.21567761,-1.36034673,309.68593451,2.27257419,-7.21567761,2.27257419,289.02854067,38.00366519,-45.55239864,7.17743166,-45.55239864,55.30233804,-4.58829311,7.17743166,-4.58829311,31.75847488
0.55073304,0.00830919,0.30057586,0.00436071,0.05456791,0.00262876,303.22944835,-1.40366882,-7.48388500,-1.40366882,309.97601182,2.39877353,-7.48388500,2.39877353,288.68316906,37.72762204,-44.99621702,7.20673453,-44.99621702,54.40258012,-4.44552003,7.20673453,-4.44552003,31.94121833
0.55077742,0.00886437,0.30060215,0.00451809,0.05647131,0.00262779,303.21902400,-1.44662434,-7.75397121,-1.44662434,310.26375251,2.52864581,-7.75397121,2.52864581,288.33828168,37.44816835,-44.43672151,7.23537036,-44.43672151,53.50388473,-4.29947927,7.23537036,-4.29947927,32.12514746
0.55082340,0.00943862,0.30062842,0.00467912,0.05837989,0.00262296,303.19988371,-1.48917439,-8.02588787,-1.48917439,310.54906149,2.66221893,-8.02588787,2.66221893,287.99387283,37.16530826,-43.87405817,7.26329810,-43.87405817,52.60664245,-4.15015805,7.26329810,-4.15015805,32.31018709
0.55087100,0.01003197,0.30065461,0.00484358,0.06029294,0.00261437,303.17184620,-1.53127899,-8.29958444,-1.53127899,310.83184309,2.79951985,-8.29958444,2.79951985,287.64993689,36.87904714,-43.30837697,7.29047611,-43.30837697,51.71124583,-3.99754681,7.29047611,-3.99754681,32.49625847
0.55092027,0.01064448,0.30068070,0.00501122,0.06220971,0.00260208,303.13473060,-1.57289716,-8.57500819,-1.57289716,311.11200118,2.94057465,-8.57500819,2.94057465,287.30646839,36.58939162,-42.73983172,7.31686216,-42.73983172,50.81808887,-3.84163932,7.31686216,-3.84163932,32.68327924
0.55097123,0.01127617,0.30070665,0.00518174,0.06412943,0.00258616,303.08835672,-1.61398685,-8.85210424,-1.61398685,311.38943927,3.08540839,-8.85210424,3.08540839,286.96346200,36.29634961,-42.16857989,7.34241345,-42.16857989,49.92756636,-3.68243286,7.34241345,-3.68243286,32.87116344
0.55102390,0.01192707,0.30073243,0.00535479,0.06605128,0.00256668,303.03254520,-1.65450500,-9.13081558,-1.65450500,311.66406063,3.23404516,-9.13081558,3.23404516,286.62091264,35.99993032,-41.59478248,7.36708668,-41.59478248,49.04007335,-3.51992827,7.36708668,-3.51992827,33.05982152
0.55107832,0.01259719,0.30075799,0.00552999,0.06797441,0.00254369,302.96711785,-1.69440754,-9.41108303,-1.69440754,311.93576842,3.38650800,-9.41108303,3.38650800,286.27881549,35.70014419,-41.01860391,7.39083808,-41.01860391,48.15600447,-3.35413009,7.39083808,-3.35413009,33.24916028
0.55113450,0.01328655,0.30078330,0.00570690,0.06989796,0.00251726,302.89189784,-1.73364938,-9.69284533,-1.73364938,312.20446581,3.54281886,-9.69284533,3.54281886,285.93716606,35.39700300,-40.44021184,7.41362342,-40.44021184,47.27575335,-3.18504672,7.41362342,-3.18504672,33.43908292
0.55119246,0.01399515,0.30080833,0.00588506,0.07182100,0.00248742,302.80670994,-1.77218444,-9.97603910,-1.77218444,312.47005610,3.70299860,-9.97603910,3.70299860,285.59596021,35.09051978,-39.85977701,7.43539810,-39.85977701,46.39971196,-3.01269044,7.43539810,-3.01269044,33.62948906
0.55125220,0.01472297,0.30083305,0.00606394,0.07374260,0.00245424,302.71138085,-1.80996566,-10.26059891,-1.80996566,312.73244284,3.86706691,-10.26059891,3.86706691,285.25519423,34.78070890,-39.27747307,7.45611715,-39.27747307,45.52827003,-2.83707757,7.45611715,-2.83707757,33.82027473
0.55131374,0.01547000,0.30085742,0.00624302,0.07566179,0.00241775,302.60573938,-1.84694501,-10.54645730,-1.84694501,312.99152999,4.03504232,-10.54645730,4.03504232,284.91486489,34.46758602,-38.69347643,7.47573532,-38.69347643,44.66181438,-2.65822854,7.47573532,-2.65822854,34.01133240
0.55137706,0.01623621,0.30088140,0.00642168,0.07757755,0.00237800,302.48961680,-1.88307350,-10.83354479,-1.88307350,313.24722204,4.20694213,-10.83354479,4.20694213,284.57496950,34.15116812,-38.10796609,7.49420708,-38.10796609,43.80072831,-2.47616799,7.49420708,-2.47616799,34.20255106
0.55144217,0.01702155,0.30090498,0.00659931,0.07948886,0.00233503,302.36284706,-1.91830121,-11.12178994,-1.91830121,313.49942414,4.38278238,-11.12178994,4.38278238,284.23550593,33.83147348,-37.52112342,7.51148669,-37.52112342,42.94539095,-2.29092482,7.51148669,-2.29092482,34.39381620
0.55150905,0.01782599,0.30092810,0.00677525,0.08139466,0.00228888,302.22526707,-1.95257733,-11.41111936,-1.95257733,313.74804226,4.56257783,-11.41111936,4.56257783,283.89647271,33.50852176,-36.93313199,7.52752827,-36.93313199,42.09617667,-2.10253231,7.52752827,-2.10253231,34.58500990
0.55157768,0.01864945,0.30095075,0.00694879,0.08329388,0.00223958,302.07671703,-1.98585010,-11.70145779,-1.98585010,313.99298329,4.74634192,-11.70145779,4.74634192,283.55786907,33.18233393,-36.34417740,7.54228583,-36.34417740,41.25345443,-1.91102813,7.54228583,-1.91102813,34.77601090
0.55164803,0.01949186,0.30097290,0.00711922,0.08518543,0.00218718,301.91704066,-2.01806692,-11.99272812,-2.01806692,314.23415523,4.93408675,-11.99272812,4.93408675,283.21969500,32.85293232,-35.75444705,7.55571330,-35.75444705,40.41758721,-1.71645442,7.55571330,-1.71645442,34.96669463
0.55172006,0.02035316,0.30099450,0.00728576,0.08706819,0.00213171,301.74608552,-2.04917433,-12.28485144,-2.04917433,314.47146729,5.12582301,-12.28485144,5.12582301,282.88195130,32.52034064,-35.16412999,7.56776465,-35.16412999,39.58893137,-1.51885785,7.56776465,-1.51885785,35.15693332
0.55179374,0.02123323,0.30101553,0.00744763,0.08894104,0.00207321,301.56370326,-2.07911802,-12.57774711,-2.07911802,314.70483007,5.32155998,-12.57774711,5.32155998,282.54463964,32.18458399,-34.57341666,7.57839388,-34.57341666,38.76783610,-1.31828962,7.57839388,-1.31828962,35.34659608
0.55186901,0.02213198,0.30103596,0.00760400,0.09080286,0.00201173,301.36974996,-2.10784290,-12.87133277,-2.10784290,314.93415567,5.52130551,-12.87133277,5.52130551,282.20776262,31.84568887,-33.98249874,7.58755512,-33.98249874,37.95464284,-1.11480554,7.58755512,-1.11480554,35.53554897
0.55194582,0.02304929,0.30105576,0.00775403,0.09265250,0.00194730,301.16408638,-2.13529305,-13.16552447,-2.13529305,315.15935785,5.72506596,-13.16552447,5.72506596,281.87132385,31.50368319,-33.39156890,7.59520266,-33.39156890,37.14968473,-0.90846598,7.59520266,-0.90846598,35.72365516
0.55202410,0.02398503,0.30107491,0.00789685,0.09448883,0.00187998,300.94657826,-2.16141184,-13.46023663,-2.16141184,315.38035215,5.93284616,-13.46023663,5.93284616,281.53532798,31.15859635,-32.80082065,7.60129103,-32.80082065,36.35328606,-0.69933595,7.60129103,-0.69933595,35.91077497
0.55210376,0.02493906,0.30109336,0.00803157,0.09631072,0.00180980,300.71709662,-2.18614188,-13.75538222,-2.18614188,315.59705607,6.14464942,-13.75538222,6.14464942,281.19978075,30.81045917,-32.21044809,7.60577506,-32.21044809,35.56576179,-0.48748503,7.60577506,-0.48748503,36.09676605
0.55218473,0.02591124,0.30111110,0.00815726,0.09811704,0.00173684,300.47551803,-2.20942508,-14.05087270,-2.20942508,315.80938916,6.36047750,-14.05087270,6.36047750,280.86468908,30.45930402,-31.62064573,7.60860992,-31.62064573,34.78741703,-0.27298742,7.60860992,-0.27298742,36.28148347
0.55226690,0.02690140,0.30112810,0.00827301,0.09990667,0.00166113,300.22172487,-2.23120268,-14.34661821,-2.23120268,316.01727319,6.58033054,-14.34661821,6.58033054,280.53006110,30.10516478,-31.03160827,7.60975122,-31.03160827,34.01854658,-0.05592185,7.60975122,-0.05592185,36.46477990
0.55235019,0.02790937,0.30114433,0.00837787,0.10167850,0.00158275,299.95560566,-2.25141525,-14.64252753,-2.25141525,316.22063227,6.80420707,-14.64252753,6.80420707,280.19590622,29.74807692,-30.44353042,7.60915503,-30.44353042,33.25943449,0.16362839,7.60915503,0.16362839,36.64650570
0.55243446,0.02893497,0.30115976,0.00847088,0.10343145,0.00150175,299.67705531,-2.27000277,-14.93850822,-2.27000277,316.41939300,7.03210398,-14.93850822,7.03210398,279.86223518,29.38807752,-29.85660669,7.60677797,-29.85660669,32.51035365,0.38557552,7.60677797,0.38557552,36.82650913
0.55251960,0.02997800,0.30117436,0.00855110,0.10516443,0.00141820,299.38597538,-2.28690463,-15.23446669,-2.28690463,316.61348456,7.26401648,-15.23446669,7.26401648,279.52906008,29.02520530,-29.27103119,7.60257729,-29.27103119,31.77156542,0.60982735,7.60257729,0.60982735,37.00463648
0.55260548,0.03103826,0.30118812,0.00861758,0.10687640,0.00133219,299.08227436,-2.30205965,-15.53030824,-2.30205965,316.80283887,7.49993810,-15.53030824,7.49993810,279.19639448,28.65950070,-28.68699744,7.59651089,-28.68699744,31.04331921,0.83628730,7.59651089,0.83628730,37.18073226
0.55269196,0.03211553,0.30120101,0.00866934,0.10856633,0.00124377,298.76586793,-2.31540614,-15.82593715,-2.31540614,316.98739070,7.73986064,-15.82593715,7.73986064,278.86425339,28.29100593,-28.10469820,7.58853743,-28.10469820,30.32585222,1.06485452,7.58853743,1.06485452,37.35463937
0.55277887,0.03320959,0.30121300,0.00870547,0.11023320,0.00115305,298.43667919,-2.32688190,-16.12125679,-2.32688190,317.16707779,7.98377417,-16.12125679,7.98377417,278.53265336,27.91976499,-27.52432526,7.57861639,-27.52432526,29.61938914,1.29542393,7.57861639,1.29542393,37.52619928
0.55286607,0.03432020,0.30122407,0.00872502,0.11187604,0.00106009,298.09463895,-2.33642429,-16.41616964,-2.33642429,317.34184093,8.23166701,-16.41616964,8.23166701,278.20161250,27.54582378,-26.94606926,7.56670809,-26.94606926,28.92414184,1.52788637,7.56670809,1.52788637,37.69525225
0.55295337,0.03544711,0.30123420,0.00872710,0.11349389,0.00096499,297.73968591,-2.34397025,-16.71057744,-2.34397025,317.51162415,8.48352569,-16.71057744,8.48352569,277.87115054,27.16923014,-26.37011956,7.55277384,-26.37011956,28.24030919,1.76212864,7.55277384,1.76212864,37.86163749
0.55304061,0.03659007,0.30124337,0.00871082,0.11508581,0.00086784,297.37176693,-2.34945631,-17.00438121,-2.34945631,317.67637470,8.73933497,-17.00438121,8.73933497,277.54128886,26.79003392,-25.79666403,7.53677594,-25.79666403,27.56807682,1.99803369,7.53677594,1.99803369,38.02519341
0.55312759,0.03774882,0.30125155,0.00867533,0.11665091,0.00076874,296.99083724,-2.35281866,-17.29748137,-2.35281866,317.83604328,8.99907776,-17.29748137,8.99907776,277.21205051,26.40828708,-25.22588890,7.51867778,-25.22588890,26.90761702,2.23548069,7.51867778,2.23548069,38.18575781
0.55321411,0.03892309,0.30125874,0.00861983,0.11818829,0.00066777,296.59686063,-2.35399316,-17.58977780,-2.35399316,317.99058401,9.26273518,-17.58977780,9.26273518,276.88346028,26.02404376,-24.65797863,7.49844390,-24.65797863,26.25908855,2.47434519,7.49844390,2.47434519,38.34316812
0.55329998,0.04011259,0.30126491,0.00854355,0.11969711,0.00056505,296.18980966,-2.35291537,-17.88116996,-2.35291537,318.13995461,9.53028650,-17.88116996,9.53028650,276.55554470,25.63736036,-24.09311571,7.47604007,-24.09311571,25.62263657,2.71449923,7.47604007,2.71449923,38.49726159
0.55338499,0.04131703,0.30127004,0.00844579,0.12117653,0.00046066,295.76966587,-2.34952063,-18.17155693,-2.34952063,318.28411641,9.80170913,-18.17155693,9.80170913,276.22833207,25.24829566,-23.53148060,7.45143334,-23.53148060,24.99839261,2.95581157,7.45143334,2.95581157,38.64787557
0.55346890,0.04253612,0.30127412,0.00832589,0.12262574,0.00035471,295.33641990,-2.34374403,-18.46083752,-2.34374403,318.42303447,10.07697862,-18.46083752,10.07697862,275.90185249,24.85691091,-22.97325154,7.42459212,-22.97325154,24.38647450,3.19814774,7.42459212,3.19814774,38.79484771
0.55355150,0.04376955,0.30127714,0.00818326,0.12404396,0.00024730,294.89007170,-2.33552051,-18.74891035,-2.33552051,318.55667762,10.35606864,-18.74891035,10.35606864,275.57613788,24.46326992,-22.41860445,7.39548627,-22.41860445,23.78698642,3.44137029,7.39548627,3.44137029,38.93801623
0.55363256,0.04501700,0.30127907,0.00801738,0.12543043,0.00013852,294.43063065,-2.32478485,-19.03567393,-2.32478485,318.68501851,10.63895099,-19.03567393,10.63895099,275.25122199,24.06743919,-21.86771283,7.36408714,-21.86771283,23.20001890,3.68533895,7.36408714,3.68533895,39.07722013
0.55371185,0.04627816,0.30127991,0.00782780,0.12678439,0.00002849,293.95811572,-2.31147170,-19.32102675,-2.31147170,318.80803367,10.92559555,-19.32102675,10.92559555,274.92714043,23.66948804,-21.32074762,7.33036764,-21.32074762,22.62564893,3.92991077,7.33036764,3.92991077,39.21229946
0.55378912,0.04755269,0.30127964,0.00761417,0.12810512,-0.00008272,293.47255557,-2.29551569,-19.60486736,-2.29551569,318.92570360,11.21597033,-19.60486736,11.21597033,274.60393063,23.26948871,-20.77787715,7.29430233,-20.77787715,22.06394007,4.17494035,7.29430233,4.17494035,39.34309560
0.55386413,0.04884026,0.30127825,0.00737621,0.12939190,-0.00019499,292.97398868,-2.27685136,-19.88709446,-2.27685136,319.03801269,11.51004143,-19.88709446,11.51004143,274.28163189,22.86751650,-20.23926703,7.25586749,-20.23926703,21.51494257,4.42027999,7.25586749,4.42027999,39.46945147
0.55393665,0.05014053,0.30127574,0.00711374,0.13064404,-0.00030824,292.46246343,-2.25541328,-20.16760697,-2.25541328,319.14494939,11.80777302,-20.16760697,11.80777302,273.96028537,22.46364991,-19.70508005,7.21504117,-19.70508005,20.97869353,4.66577993,7.21504117,4.66577993,39.59121181
0.55400641,0.05145314,0.30127209,0.00682665,0.13186086,-0.00042237,291.93803815,-2.23113606,-20.44630411,-2.23113606,319.24650611,12.10912740,-20.44630411,12.10912740,273.63993405,22.05797079,-19.17547619,7.17180328,-19.17547619,20.45521714,4.91128853,7.17180328,4.91128853,39.70822342
0.55407318,0.05277774,0.30126729,0.00651495,0.13304168,-0.00053729,291.40078126,-2.20395436,-20.72308552,-2.20395436,319.34267931,12.41406492,-20.72308552,12.41406492,273.32062277,21.65056447,-18.65061247,7.12613564,-18.65061247,19.94452486,5.15665246,7.12613564,5.15665246,39.82033547
0.55413671,0.05411397,0.30126134,0.00617875,0.13418585,-0.00065293,290.85077124,-2.17380298,-20.99785128,-2.17380298,319.43346946,12.72254404,-20.99785128,12.72254404,273.00239816,21.24151992,-18.13064297,7.07802207,-18.13064297,19.44661569,5.40171692,7.07802207,5.40171692,39.92739971
0.55419675,0.05546146,0.30125423,0.00581825,0.13529273,-0.00076919,290.28809672,-2.14061684,-21.27050204,-2.14061684,319.51888105,13.03452131,-21.27050204,13.03452131,272.68530867,20.83092990,-17.61571874,7.02744845,-17.61571874,18.96147647,5.64632585,7.02744845,5.64632585,40.02927075
0.55425307,0.05681983,0.30124596,0.00543376,0.13636170,-0.00088600,289.71285646,-2.10433108,-21.54093906,-2.10433108,319.59892261,13.34995137,-21.54093906,13.34995137,272.36940451,20.41889114,-17.10598781,6.97440278,-17.10598781,18.48908215,5.89032213,6.97440278,5.89032213,40.12580635
0.55430543,0.05818869,0.30123651,0.00502567,0.13739213,-0.00100327,289.12515936,-2.06488103,-21.80906434,-2.06488103,319.67360662,13.66878695,-21.80906434,13.66878695,272.05473762,20.00550451,-16.60159516,6.91887526,-16.60159516,18.02939610,6.13354782,6.91887526,6.13354782,40.21686765
0.55435359,0.05956767,0.30122589,0.00459450,0.13838343,-0.00112093,288.52512447,-2.02220230,-22.07478061,-2.02220230,319.74294955,13.99097891,-22.07478061,13.99097891,271.74136165,19.59087515,-16.10268267,6.86085837,-16.10268267,17.58237052,6.37584433,6.86085837,6.37584433,40.30231942
0.55439732,0.06095636,0.30121409,0.00414086,0.13933502,-0.00123891,287.91288094,-1.97623079,-22.33799150,-1.97623079,319.80697180,14.31647619,-22.33799150,14.31647619,271.42933193,19.17511270,-15.60938917,6.80034690,-15.60938917,17.14794673,6.61705266,6.80034690,6.61705266,40.38203036
0.55443640,0.06235437,0.30120111,0.00366544,0.14024636,-0.00135714,287.28856797,-1.92690274,-22.59860155,-1.92690274,319.86569765,14.64522586,-22.59860155,14.64522586,271.11870538,18.75833144,-15.12185040,6.73733807,-15.12185040,16.72605558,6.85701361,6.73733807,6.85701361,40.45587336
0.55447063,0.06376129,0.30118695,0.00316904,0.14111689,-0.00147554,286.65233476,-1.87415478,-22.85651631,-1.87415478,319.91915520,14.97717312,-22.85651631,14.97717312,270.80954050,18.34065049,-14.64019903,6.67183154,-14.64019903,16.31661785,7.09556798,6.67183154,7.09556798,40.52372570
0.55449978,0.06517671,0.30117160,0.00265253,0.14194612,-0.00159406,286.00434045,-1.81792393,-23.11164239,-1.81792393,319.96737635,15.31226131,-23.11164239,15.31226131,270.50189729,17.92219398,-14.16456471,6.60382952,-14.16456471,15.91954466,7.33255680,6.60382952,7.33255680,40.58546937
0.55452368,0.06660021,0.30115507,0.00211689,0.14273358,-0.00171261,285.34475399,-1.75814767,-23.36388754,-1.75814767,320.01039670,15.65043193,-23.36388754,15.65043193,270.19583721,17.50309127,-13.69507402,6.53333683,-13.69507402,15.53473785,7.56782151,6.53333683,7.56782151,40.64099127
0.55454212,0.06803138,0.30113735,0.00156315,0.14347882,-0.00183113,284.67375405,-1.69476400,-23.61316073,-1.69476400,320.04825550,15.99162462,-23.61316073,15.99162462,269.89142308,17.08347707,-13.23185060,6.46036094,-13.23185060,15.16209048,7.80120418,6.46036094,7.80120418,40.69018349
0.55455494,0.06946979,0.30111845,0.00099242,0.14418144,-0.00194956,283.99152892,-1.62771142,-23.85937219,-1.62771142,320.08099554,16.33577722,-23.85937219,16.33577722,269.58871905,16.66349171,-12.77501509,6.38491204,-12.77501509,14.80148720,8.03254772,6.38491204,8.03254772,40.73294355
0.55456197,0.07091501,0.30109836,0.00040588,0.14484111,-0.00206782,283.29827634,-1.55692901,-24.10243352,-1.55692901,320.10866308,16.68282575,-24.10243352,16.68282575,269.28779049,16.24328126,-12.32468525,6.30700314,-12.32468525,14.45280475,8.26169606,6.30700314,8.26169606,40.76917461
