x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.44253085,0.67654928,0.23109113,0.99995494,0.00477331,-0.00731077,-0.00372714,649.19032635,-0.12352520,-68.53138695,-0.12352520,592.69264515,-12.64113816,-68.53138695,-12.64113816,233.37707688,23.28275048,-7.07563781,26.53371010,-7.07563781,48.02540494,-45.37536967,26.53371010,-45.37536967,79.38337302
0.44051391,0.67925618,0.23120548,0.99995427,0.00478870,-0.00735754,-0.00379436,649.81216308,-0.07528871,-68.59966418,-0.07528871,592.97373550,-12.46777486,-68.59966418,-12.46777486,233.48794811,22.91003307,-7.01832293,26.50086266,-7.01832293,48.47841819,-45.97758698,26.50086266,-45.97758698,79.06050816
0.43848868,0.68193607,0.23131828,0.99995361,0.00480351,-0.00740325,-0.00386077,650.43559036,-0.02741141,-68.66607561,-0.02741141,593.25892851,-12.29523747,-68.66607561,-12.29523747,233.58876404,22.53833270,-6.95450118,26.45819370,-6.95450118,48.89539597,-46.54912301,26.45819370,-46.54912301,78.77014958
0.43645637,0.68458820,0.23142958,0.99995295,0.00481771,-0.00744788,-0.00392637,651.06057549,0.02008285,-68.73069744,0.02008285,593.54829256,-12.12382890,-68.73069744,-12.12382890,233.67944531,22.16856372,-6.88430492,26.40633883,-6.88430492,49.27438602,-47.08792703,26.40633883,-47.08792703,78.51120837
0.43441830,0.68721195,0.23153943,0.99995230,0.00483130,-0.00749143,-0.00399112,651.68708658,0.06716997,-68.79360891,0.06716997,593.84188018,-11.95384748,-68.79360891,-11.95384748,233.75997265,21.80159566,-6.80786783,26.34593620,-6.80786783,49.61346417,-47.59195045,26.34593620,-47.59195045,78.28234229
0.43237588,0.68980682,0.23164789,0.99995166,0.00484423,-0.00753387,-0.00405504,652.31509271,0.11382562,-68.85489196,0.11382562,594.13972824,-11.78558587,-68.85489196,-11.78558587,233.83038807,21.43825195,-6.72532399,26.27762436,-6.72532399,49.91074485,-48.05915546,26.27762436,-48.05915546,78.08196794
0.43033062,0.69237247,0.23175501,0.99995103,0.00485651,-0.00757519,-0.00411809,652.94456399,0.16002519,-68.91463093,0.16002519,594.44185813,-11.61933005,-68.91463093,-11.61933005,233.89079568,21.07930879,-6.63680686,26.20204023,-6.63680686,50.16439190,-48.48752395,26.20204023,-48.48752395,77.90827469
0.42828410,0.69490863,0.23186083,0.99995042,0.00486810,-0.00761537,-0.00418028,653.57547166,0.20574378,-68.97291226,0.20574378,594.74827589,-11.45535841,-68.97291226,-11.45535841,233.94136206,20.72549453,-6.54244829,26.11981699,-6.54244829,50.37262965,-48.87506670,26.11981699,-48.87506670,77.75924051
0.42623799,0.69741515,0.23196538,0.99994981,0.00487900,-0.00765440,-0.00424159,654.20778816,0.25095616,-69.02982415,0.25095616,595.05897235,-11.29394088,-69.02982415,-11.29394088,233.98231619,20.37748928,-6.44237751,26.03158214,-6.44237751,50.53375413,-49.21983261,26.03158214,-49.21983261,77.63264935
0.42419398,0.69989197,0.23206870,0.99994921,0.00488917,-0.00769226,-0.00430201,654.84148718,0.29563678,-69.08545630,0.29563678,595.37392326,-11.13533820,-69.08545630,-11.13533820,234.01394903,20.03592489,-6.33672018,25.93795550,-6.33672018,50.64614452,-49.51991822,25.93795550,-49.51991822,77.52610989
0.42215387,0.70233911,0.23217082,0.99994862,0.00489862,-0.00772894,-0.00436154,655.47654366,0.33975970,-69.13989953,0.33975970,595.69308933,-10.97980127,-69.13989953,-10.97980127,234.03661250,19.70138521,-6.22559742,25.83954741,-6.22559742,50.70827460,-49.77347713,25.83954741,-49.77347713,77.43707548
0.42011944,0.70475666,0.23227177,0.99994805,0.00490731,-0.00776442,-0.00442016,656.11293388,0.38329861,-69.19324554,0.38329861,596.01641632,-10.82757055,-69.19324554,-10.82757055,234.05071819,19.37440656,-6.10912490,25.73695693,-6.10912490,50.71872425,-49.97872956,25.73695693,-49.97872956,77.36286514
0.41809253,0.70714474,0.23237156,0.99994748,0.00491524,-0.00779870,-0.00447787,656.75063538,0.42622678,-69.24558658,0.42622678,596.34383506,-10.67887568,-69.24558658,-10.67887568,234.05673552,19.05547859,-5.98741197,25.63077012,-5.98741197,50.67619092,-50.13397181,25.63077012,-50.13397181,77.30068520
0.41607500,0.70950352,0.23247022,0.99994693,0.00492239,-0.00783176,-0.00453466,657.38962704,0.46851706,-69.29701517,0.46851706,596.67526140,-10.53393509,-69.29701517,-10.53393509,234.05518954,18.74504523,-5.86056081,25.52155846,-5.86056081,50.57950098,-50.23758567,25.52155846,-50.23758567,77.24765159
0.41406868,0.71183321,0.23256777,0.99994640,0.00492875,-0.00786359,-0.00459053,658.02988897,0.51014185,-69.34762378,0.51014185,597.01059619,-10.39295582,-69.34762378,-10.39295582,234.04665829,18.44350594,-5.72866569,25.40987736,-5.72866569,50.42762090,-50.28804767,25.40987736,-50.28804767,77.20081244
0.41207543,0.71413402,0.23266421,0.99994588,0.00493430,-0.00789419,-0.00464547,658.67140253,0.55107311,-69.39750460,0.55107311,597.34972522,-10.25613340,-69.39750460,-10.25613340,234.03176977,18.15121708,-5.59181222,25.29626474,-5.59181222,50.21966826,-50.28393817,25.29626474,-50.28393817,77.15717075
0.41009706,0.71640617,0.23275958,0.99994537,0.00493903,-0.00792353,-0.00469947,659.31415029,0.59128230,-69.44674924,0.59128230,597.69251907,-10.12365185,-69.44674924,-10.12365185,234.01119851,17.86849344,-5.45007674,25.18123981,-5.45007674,49.95492238,-50.22395026,25.18123981,-50.22395026,77.11370716
