x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.54976271,0.00097782,0.30022792,-0.00332948,0.00714688,0.00136723,279.35622566,12.81468770,-0.63956630,12.81468770,292.23070174,-11.01358669,-0.63956630,-11.01358669,271.73269965,0.34602281,-0.20232325,-0.32246443,-0.20232325,16.07633370,4.67334173,-0.32246443,4.67334173,2.92073383
0.54972807,0.00105076,0.30024180,-0.00360346,0.00744186,0.00140781,278.78422802,13.24286713,-0.69418368,13.24286713,291.94099321,-11.33603296,-0.69418368,-11.33603296,270.94641053,0.33121243,-0.20943149,-0.29785188,-0.20943149,15.90159117,4.53021115,-0.29785188,4.53021115,2.75721479
0.54969064,0.00112665,0.30025608,-0.00388703,0.00773764,0.00144839,278.21582222,13.67341464,-0.75096433,13.67341464,291.64754851,-11.65752994,-0.75096433,-11.65752994,270.16438461,0.31672002,-0.21595010,-0.27395583,-0.21595010,15.72812541,4.38609715,-0.27395583,4.38609715,2.59783718
0.54965033,0.00120551,0.30027076,-0.00418009,0.00803396,0.00148899,277.65104592,14.10632695,-0.80991230,14.10632695,291.35031914,-11.97805013,-0.80991230,-11.97805013,269.38662407,0.30255297,-0.22186886,-0.25079310,-0.22186886,15.55599756,4.24101195,-0.25079310,4.24101195,2.44272369
0.54960704,0.00128733,0.30028586,-0.00448255,0.00833059,0.00152960,277.08993677,14.54160009,-0.87103115,14.54160009,291.04925648,-12.29756573,-0.87103115,-12.29756573,268.61313010,0.28871849,-0.22717786,-0.22838021,-0.22717786,15.38526863,4.09496829,-0.22838021,4.09496829,2.29199658
0.54956068,0.00137212,0.30030136,-0.00479432,0.00862729,0.00157024,276.53253231,14.97922944,-0.93432397,14.97922944,290.74431188,-12.61604860,-0.93432397,-12.61604860,267.84390278,0.27522363,-0.23186752,-0.20673337,-0.23186752,15.21599939,3.94797938,-0.20673337,3.94797938,2.14577755
0.54951115,0.00145988,0.30031726,-0.00511529,0.00892382,0.00161090,275.97887002,15.41920963,-0.99979333,15.41920963,290.43543660,-12.93347031,-0.99979333,-12.93347031,267.07894117,0.26207520,-0.23592862,-0.18586841,-0.23592862,15.04825033,3.80005896,-0.18586841,3.80005896,2.00418761
0.54945837,0.00155060,0.30033357,-0.00544535,0.00921998,0.00165159,275.42898727,15.86153461,-1.06744131,15.86153461,290.12258192,-13.24980212,-1.06744131,-13.24980212,266.31824325,0.24927984,-0.23935229,-0.16580080,-0.23935229,14.88208162,3.65122127,-0.16580080,3.65122127,1.86734698
0.54940225,0.00164428,0.30035029,-0.00578439,0.00951556,0.00169231,274.88292135,16.30619760,-1.13726947,16.30619760,289.80569911,-13.56501500,-1.13726947,-13.56501500,265.56180596,0.23684395,-0.24213006,-0.14654562,-0.24213006,14.71755301,3.50148103,-0.14654562,3.50148103,1.73537495
0.54934269,0.00174091,0.30036742,-0.00613228,0.00981037,0.00173307,274.34070944,16.75319108,-1.20927886,16.75319108,289.48473945,-13.87907963,-1.20927886,-13.87907963,264.80962514,0.22477366,-0.24425387,-0.12811749,-0.24425387,14.55472378,3.35085348,-0.12811749,3.35085348,1.60838978
0.54927960,0.00184049,0.30038496,-0.00648890,0.01010423,0.00177387,273.80238862,17.20250680,-1.28346999,17.20250680,289.15965429,-14.19196642,-1.28346999,-14.19196642,264.06169559,0.21307491,-0.24571611,-0.11053060,-0.24571611,14.39365269,3.19935437,-0.11053060,3.19935437,1.48650854
0.54921291,0.00194300,0.30040290,-0.00685410,0.01039697,0.00181471,273.26799583,17.65413572,-1.35984282,17.65413572,288.83039504,-14.50364550,-1.35984282,-14.50364550,263.31801105,0.20175331,-0.24650958,-0.09379864,-0.24650958,14.23439788,3.04699992,-0.09379864,3.04699992,1.36984699
0.54914252,0.00204843,0.30042125,-0.00722775,0.01068844,0.00185560,272.73756790,18.10806809,-1.43839680,18.10806809,288.49691321,-14.81408673,-1.43839680,-14.81408673,262.57856417,0.19081425,-0.24662759,-0.07793480,-0.24662759,14.07701682,2.89380686,-0.07793480,2.89380686,1.25851948
0.54906835,0.00215676,0.30044001,-0.00760970,0.01097848,0.00189654,272.21114152,18.56429333,-1.51913080,18.56429333,288.15916046,-15.12325973,-1.51913080,-15.12325973,261.84334655,0.18026280,-0.24606391,-0.06295174,-0.24606391,13.92156627,2.73979242,-0.06295174,2.73979242,1.15263878
0.54899033,0.00226800,0.30045918,-0.00799980,0.01126697,0.00193752,271.68875323,19.02280012,-1.60204313,19.02280012,287.81708856,-15.43113385,-1.60204313,-15.43113385,261.11234874,0.17010374,-0.24481285,-0.04886155,-0.24481285,13.76810214,2.58497432,-0.04886155,2.58497432,1.05231601
0.54890836,0.00238210,0.30047876,-0.00839787,0.01155379,0.00197856,271.17043943,19.48357631,-1.68713157,19.48357631,287.47064950,-15.73767823,-1.68713157,-15.73767823,260.38556022,0.16034153,-0.24286923,-0.03567572,-0.24286923,13.61667951,2.42937077,-0.03567572,2.42937077,0.95766042
0.54882237,0.00249907,0.30049875,-0.00880376,0.01183882,0.00201964,270.65623636,19.94660898,-1.77439327,19.94660898,287.11979543,-16.04286176,-1.77439327,-16.04286176,259.66296941,0.15098030,-0.24022843,-0.02340514,-0.24022843,13.46735250,2.27300046,-0.02340514,2.27300046,0.86877935
0.54873228,0.00261888,0.30051915,-0.00921729,0.01212198,0.00206077,270.14618009,20.41188438,-1.86382486,20.41188438,286.76447878,-16.34665313,-1.86382486,-16.34665313,258.94456370,0.14202385,-0.23688640,-0.01206005,-0.23688640,13.32017422,2.11588256,-0.01206005,2.11588256,0.78577805
0.54863802,0.00274151,0.30053997,-0.00963828,0.01240318,0.00210196,269.64030652,20.87938793,-1.95542235,20.87938793,286.40465220,-16.64902081,-1.95542235,-16.64902081,258.23032944,0.13347563,-0.23283967,-0.00165002,-0.23283967,13.17519670,1.95803671,-0.00165002,1.95803671,0.70875954
0.54853952,0.00286694,0.30056119,-0.01006654,0.01268235,0.00214319,269.13865138,21.34910424,-2.04918117,21.34910424,286.04026866,-16.94993307,-2.04918117,-16.94993307,257.52025192,0.12533873,-0.22808537,0.00781606,-0.22808537,13.03247085,1.79948304,0.00781606,1.79948304,0.63782453
0.54843669,0.00299516,0.30058283,-0.01050187,0.01295943,0.00218446,268.64125019,21.82101708,-2.14509615,21.82101708,285.67128143,-17.24935801,-2.14509615,-17.24935801,256.81431545,0.11761587,-0.22262130,0.01633005,-0.22262130,12.89204633,1.64024213,0.01633005,1.64024213,0.57307124
0.54832948,0.00312613,0.30060488,-0.01094409,0.01323438,0.00222578,268.14813830,22.29510937,-2.24316152,22.29510937,285.29764414,-17.54726354,-2.24316152,-17.54726354,256.11250328,0.11030937,-0.21644584,0.02388452,-0.21644584,12.75397155,1.48033501,0.02388452,1.48033501,0.51459530
0.54821781,0.00325985,0.30062735,-0.01139297,0.01350717,0.00226713,267.65935084,22.77136319,-2.34337091,22.77136319,284.91931078,-17.84361743,-2.34337091,-17.84361743,255.41479768,0.10342117,-0.20955809,0.03047283,-0.20955809,12.61829355,1.31978319,0.03047283,1.31978319,0.46248961
0.54810162,0.00339628,0.30065022,-0.01184831,0.01377777,0.00230852,267.17492275,23.24975973,-2.44571732,23.24975973,284.53623577,-18.13838725,-2.44571732,-18.13838725,254.72117991,0.09695281,-0.20195778,0.03608913,-0.20195778,12.48505799,1.15860861,0.03608913,1.15860861,0.41684421
0.54798084,0.00353540,0.30067352,-0.01230989,0.01404618,0.00234994,266.69488874,23.73027935,-2.55019316,23.73027935,284.14837395,-18.43154050,-2.55019316,-18.43154050,254.03163028,0.09090540,-0.19364538,0.04072839,-0.19364538,12.35430904,0.99683363,0.04072839,0.99683363,0.37774616
0.54785542,0.00367720,0.30069722,-0.01277748,0.01431241,0.00239137,266.21928329,24.21290151,-2.65679020,24.21290151,283.75568064,-18.72304449,-2.65679020,-18.72304449,253.34612808,0.08527964,-0.18462203,0.04438641,-0.18462203,12.22608930,0.83448106,0.04438641,0.83448106,0.34527944
0.54772529,0.00382165,0.30072134,-0.01325086,0.01457646,0.00243282,265.74814067,24.69760481,-2.76549959,24.69760481,283.35811164,-19.01286645,-2.76549959,-19.01286645,252.66465169,0.08007579,-0.17488962,0.04705988,-0.17488962,12.10043982,0.67157414,0.04705988,0.67157414,0.31952479
0.54759040,0.00396873,0.30074588,-0.01372979,0.01483838,0.00247428,265.28149491,25.18436696,-2.87631185,25.18436696,282.95562330,-19.30097351,-2.87631185,-19.30097351,251.98717851,0.07529368,-0.16445078,0.04874634,-0.16445078,11.97739995,0.50813649,0.04874634,0.50813649,0.30055961
0.54745070,0.00411842,0.30077083,-0.01421403,0.01509820,0.00251573,264.81937978,25.67316478,-2.98921687,25.67316478,282.54817252,-19.58733270,-2.98921687,-19.58733270,251.31368506,0.07093268,-0.15330889,0.04944426,-0.15330889,11.85700733,0.34419216,0.04944426,0.34419216,0.28845783
0.54730612,0.00427069,0.30079619,-0.01470333,0.01535596,0.00255717,264.36182882,26.16397418,-3.10420391,26.16397418,282.13571679,-19.87191099,-3.10420391,-19.87191099,250.64414690,0.06699170,-0.14146809,0.04915303,-0.14146809,11.73929780,0.17976558,0.04915303,0.17976558,0.28328982
0.54715663,0.00442554,0.30082197,-0.01519744,0.01561175,0.00259858,263.90887530,26.65677019,-3.22126157,26.65677019,281.71821424,-20.15467529,-3.22126157,-20.15467529,249.97853874,0.06346920,-0.12893332,0.04787298,-0.12893332,11.62430540,0.01488156,0.04787298,0.01488156,0.28512227
0.54700218,0.00458293,0.30084817,-0.01569610,0.01586562,0.00263995,263.46055224,27.15152693,-3.34037783,27.15152693,281.29562362,-20.43559245,-3.34037783,-20.43559245,249.31683440,0.06036316,-0.11571029,0.04560542,-0.11571029,11.51206224,-0.15043471,0.04560542,-0.15043471,0.29401805
0.54684271,0.00474285,0.30087477,-0.01619905,0.01611767,0.00268127,263.01689238,27.64821759,-3.46154002,27.64821759,280.86790441,-20.71462930,-3.46154002,-20.71462930,248.65900682,0.05767110,-0.10180554,0.04235264,-0.10180554,11.40259849,-0.31615770,0.04235264,-0.31615770,0.31003615
0.54667819,0.00490528,0.30090179,-0.01670602,0.01636798,0.00272252,262.57792818,28.14681448,-3.58473483,28.14681448,280.43501678,-20.99175266,-3.58473483,-20.99175266,248.00502816,0.05539005,-0.08722641,0.03811790,-0.08722641,11.29594233,-0.48226151,0.03811790,-0.48226151,0.33323157
0.54650859,0.00507021,0.30092922,-0.01721674,0.01661667,0.00276369,262.14369183,28.64728897,-3.70994828,28.64728897,279.99692165,-21.26692935,-3.70994828,-21.26692935,247.35486971,0.05351654,-0.07198105,0.03290552,-0.07198105,11.19211988,-0.64871992,0.03290552,-0.64871992,0.36365518
0.54633386,0.00523761,0.30095707,-0.01773094,0.01686385,0.00280476,261.71421523,29.14961152,-3.83716576,29.14961152,279.55358073,-21.54012618,-3.83716576,-21.54012618,246.70850199,0.05204665,-0.05607846,0.02672082,-0.05607846,11.09115519,-0.81550638,0.02672082,-0.81550638,0.40135368
0.54615397,0.00540748,0.30098532,-0.01824833,0.01710964,0.00284571,261.28952997,29.65375165,-3.96637202,29.65375165,279.10495654,-21.81131003,-3.96637202,-21.81131003,246.06589476,0.05097593,-0.03952847,0.01957016,-0.03952847,10.99307015,-0.98259404,0.01957016,-0.98259404,0.44636948
0.54596889,0.00557981,0.30101398,-0.01876863,0.01735418,0.00288653,260.86966736,30.15967799,-4.09755113,30.15967799,278.65101244,-22.08044779,-4.09755113,-22.08044779,245.42701700,0.05029946,-0.02234175,0.01146099,-0.02234175,10.89788447,-1.14995574,0.01146099,-1.14995574,0.49874063
0.54577860,0.00575457,0.30104305,-0.01929154,0.01759760,0.00292719,260.45465840,30.66735820,-4.23068652,30.66735820,278.19171267,-22.34750642,-4.23068652,-22.34750642,244.79183700,0.05001183,-0.00452983,0.00240178,-0.00452983,10.80561566,-1.31756406,0.00240178,-1.31756406,0.55850073
0.54558306,0.00593176,0.30107252,-0.01981678,0.01784006,0.00296767,260.04453376,31.17675904,-4.36576097,31.17675904,277.72702238,-22.61245297,-4.36576097,-22.61245297,244.16032230,0.05010713,0.01389492,-0.00759790,0.01389492,10.71627895,-1.48539128,-0.00759790,-1.48539128,0.62567883
0.54538226,0.00611137,0.30110240,-0.02034404,0.01808171,0.00300796,259.63932380,31.68784634,-4.50275661,31.68784634,277.25690763,-22.87525456,-4.50275661,-22.87525456,243.53243982,0.05057894,0.03291926,-0.01852738,0.03291926,10.62988730,-1.65340947,-0.01852738,-1.65340947,0.70029942
0.54517618,0.00629339,0.30113268,-0.02087303,0.01832272,0.00304802,259.23905857,32.20058497,-4.64165491,32.20058497,276.78133549,-23.13587844,-4.64165491,-23.13587844,242.90815577,0.05142036,0.05252911,-0.03037493,0.05252911,10.54645134,-1.82159043,-0.03037493,-1.82159043,0.78238230
0.54496480,0.00647782,0.30116336,-0.02140342,0.01856326,0.00308784,258.84376777,32.71493891,-4.78243669,32.71493891,276.30027398,-23.39429198,-4.78243669,-23.39429198,242.28743576,0.05262402,0.07270952,-0.04312769,0.07270952,10.46597936,-1.98990575,-0.04312769,-1.98990575,0.87194257
0.54474811,0.00666466,0.30119444,-0.02193493,0.01880350,0.00312739,258.45348077,33.23087116,-4.92508211,33.23087116,275.81369219,-23.65046266,-4.92508211,-23.65046266,241.67024480,0.05418203,0.09344468,-0.05677173,0.09344468,10.38847728,-2.15832680,-0.05677173,-2.15832680,0.96899052
0.54452610,0.00685389,0.30122591,-0.02246723,0.01904363,0.00316664,258.06822659,33.74834382,-5.06957071,33.74834382,275.32156023,-23.90435816,-5.06957071,-23.90435816,241.05654731,0.05608602,0.11471793,-0.07129198,0.11471793,10.31394861,-2.32682480,-0.07129198,-2.32682480,1.07353163
0.54429877,0.00704553,0.30125777,-0.02300000,0.01928384,0.00320558,257.68803392,34.26731805,-5.21588134,34.26731805,274.82384933,-24.15594631,-5.21588134,-24.15594631,240.44630718,0.05832717,0.13651176,-0.08667229,0.13651176,10.24239446,-2.49537074,-0.08667229,-2.49537074,1.18556651
0.54406610,0.00723957,0.30129002,-0.02353293,0.01952432,0.00324416,257.31293108,34.78775407,-5.36399223,34.78775407,274.32053181,-24.40519513,-5.36399223,-24.40519513,239.83948775,0.06089616,0.15880782,-0.10289538,0.15880782,10.17381353,-2.66393550,-0.10289538,-2.66393550,1.30509084
0.54382811,0.00743602,0.30132266,-0.02406569,0.01976527,0.00328237,256.94294603,35.30961119,-5.51388095,35.30961119,273.81158112,-24.65207283,-5.51388095,-24.65207283,239.23605189,0.06378320,0.18158689,-0.11994288,0.18158689,10.10820205,-2.83248979,-0.11994288,-2.83248979,1.43209537
0.54358479,0.00763488,0.30135567,-0.02459795,0.02000689,0.00332018,256.57810637,35.83284776,-5.66552445,35.83284776,273.29697193,-24.89654787,-5.66552445,-24.89654787,238.63596200,0.06697806,0.20482893,-0.13779531,0.20482893,10.04555384,-3.00100421,-0.13779531,-3.00100421,1.56656585
0.54333615,0.00783616,0.30138906,-0.02512940,0.02024939,0.00335756,256.21843933,36.35742123,-5.81889900,36.35742123,272.77668004,-25.13858893,-5.81889900,-25.13858893,238.03918002,0.07047004,0.22851309,-0.15643208,0.22851309,9.98586025,-3.16944926,-0.15643208,-3.16944926,1.70848306
0.54308220,0.00803986,0.30142282,-0.02565969,0.02049296,0.00339448,255.86397175,36.88328810,-5.97398028,36.88328810,272.25068254,-25.37816493,-5.97398028,-25.37816493,237.44566750,0.07424802,0.25261767,-0.17583152,0.25261767,9.92911019,-3.33779535,-0.17583152,-3.33779535,1.85782277
0.54282296,0.00824601,0.30145695,-0.02618850,0.02073783,0.00343091,255.51473010,37.41040396,-6.13074329,37.41040396,271.71895771,-25.61524510,-6.13074329,-25.61524510,236.85538561,0.07830043,0.27712019,-0.19597086,0.27712019,9.87529011,-3.50601280,-0.19597086,-3.50601280,2.01455572
0.54255843,0.00845462,0.30149144,-0.02671548,0.02098421,0.00346682,255.17074046,37.93872350,-6.28916242,37.93872350,271.18148515,-25.84979890,-6.28916242,-25.84979890,236.26829515,0.08261529,0.30199735,-0.21682627,0.30199735,9.82438405,-3.67407190,-0.21682627,-3.67407190,2.17864764
0.54228865,0.00866570,0.30152628,-0.02724030,0.02123230,0.00350219,254.83202851,38.46820044,-6.44921144,38.46820044,270.63824573,-26.08179612,-6.44921144,-26.08179612,235.68435660,0.08718020,0.32722510,-0.23837283,0.32722510,9.77637358,-3.84194290,-0.23837283,-3.84194290,2.35005922
0.54201363,0.00887927,0.30156148,-0.02776263,0.02148232,0.00353698,254.49861951,38.99878764,-6.61086348,38.99878764,270.08922166,-26.31120687,-6.61086348,-26.31120687,235.10353015,0.09198239,0.35277858,-0.26058457,0.35277858,9.73123789,-4.00959603,-0.26058457,-4.00959603,2.52874617
0.54173339,0.00909535,0.30159702,-0.02828212,0.02173449,0.00357116,254.17053834,39.53043701,-6.77409106,39.53043701,269.53439648,-26.53800159,-6.77409106,-26.53800159,234.52577573,0.09700868,0.37863222,-0.28343448,0.37863222,9.68895375,-4.17700154,-0.28343448,-4.17700154,2.71465920
0.54144798,0.00931396,0.30163291,-0.02879843,0.02198902,0.00360471,253.84780946,40.06309957,-6.93886607,40.06309957,268.97375512,-26.76215103,-6.93886607,-26.76215103,233.95105302,0.10224555,0.40475969,-0.30689453,0.40475969,9.64949558,-4.34412967,-0.30689453,-4.34412967,2.90774404
0.54115743,0.00953513,0.30166912,-0.02931122,0.02224612,0.00363759,253.53045690,40.59672544,-7.10515981,40.59672544,268.40728387,-26.98362636,-7.10515981,-26.98362636,233.37932148,0.10767913,0.43113395,-0.33093567,0.43113395,9.61283541,-4.51095074,-0.33093567,-4.51095074,3.10794150
